,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
27,Suso AC Milan,28, AM(CLR),FW,33(2),2847,0.5,0.5,0.9,-,0.1,0.8,-,-,7.22
28,Antonio Santurro Bologna,30, Goalkeeper,,1,90,-,-,-,-,3.0,-,-,-,7.22
29,José Callejón Napoli,35, M(LR),FW,38,3247,0.9,0.6,0.7,-,0.8,1,0.1,-,7.22
30,Adem Ljajic Torino,31, AM(CLR),FW,23(4),2155,0.4,0.3,0.3,-,0.3,0.3,-,-,7.21
31,Dries Mertens Napoli,35, AM(CLR),FW,35(3),3013,0.7,0.1,1.0,-,0.2,0.8,0.1,-,7.21
32,Milan Skriniar Inter,27, D(C),,38,3420,2.3,0.9,1.1,0.7,4.5,0.7,0.7,1,7.2
33,Rafinha Inter,30, M(CLR),,12(5),1048,0.8,0.4,0.8,-,0.2,0.8,-,-,7.2
34,Marcelo Brozovic Inter,29, M(CR),,21(10),1924,1.9,0.6,1.1,-,0.4,1.4,0.2,-,7.2
35,Benedikt Höwedes Juventus,34, D(CLR),,3,248,0.3,2.7,1.0,0.3,3.3,-,-,-,7.19
36,Allan Napoli,31, DMC,,32(6),2857,2.8,0.7,1.0,-,0.4,1.8,0.1,-,7.17
37,Lucas Torreira Sampdoria,26, DMC,,36,3185,2.8,2.0,1.3,-,0.9,1.3,0.5,-,7.17
38,Giorgio Chiellini Juventus,38, D(C),,25(1),2163,1.1,1.8,1.2,0.3,5.3,0.3,0.5,-,7.17
39,Radja Nainggolan Roma,34, M(C),,31,2620,1.6,0.6,1.3,-,0.8,0.8,-,-,7.16
40,Thiago Cionek SPAL 2013,36, D(CR),,15,1350,1.9,2.3,1.4,0.3,6.5,0.6,0.6,-,7.16
41,Raúl Albiol Napoli,37, D(C),,30(1),2742,0.9,1,0.9,0.6,4.1,0.2,0.4,-,7.15
42,Cyril Théréau Udinese,39, AM(CL),FW,2,180,0.5,-,1.0,-,1.0,0.5,-,-,7.14
43,Hakan Çalhanoglu AC Milan,28, M(CLR),FW,25(6),2174,1.2,0.7,1.2,-,0.3,0.7,0.1,-,7.13
44,Iago Falque Torino,32, AM(CLR),FW,34(3),2839,1.1,0.4,0.8,-,0.3,1.0,-,-,7.12
45,Milan Badelj Fiorentina,33, M(C),,27,2355,2.6,2.6,1.8,-,1.7,1.6,0.1,-,7.12
46,Davide Calabria AC Milan,25, D(LR),M(R),18(3),1562,3.0,1.6,1.2,0.4,3.2,1.0,0.2,-,7.12
47,Diego Perotti Roma,34, M(CLR),FW,17(8),1606,1.0,0.4,0.4,-,0.4,0.5,-,-,7.12
48,Andrea Conti AC Milan,28, D(R),M(R),2,158,2.0,0.5,2.0,0.5,2.5,0.5,-,-,7.12
49,João Cancelo Inter,28, D(LR),M(R),20(6),1845,1.6,1.3,1.2,0.1,1.3,1.0,0.1,-,7.12
50,Lucas Castro Chievo,33, AM(CLR),,23(2),1990,2.2,1.5,1.6,0.1,1.4,1.1,0.3,-,7.1
51,Ali Adnan Udinese,28, D(L),M(L),18(5),1670,2.3,1.8,0.9,0.3,3.2,0.9,0.3,1,7.1
52,Luca Ceppitelli Cagliari,33, D(C),,26(1),2229,1.7,1.8,1.3,1,5.7,0.7,0.8,1,7.09
53,Federico Chiesa Fiorentina,25, M(CLR),FW,35(1),3022,1.7,0.5,1.5,-,0.3,1.1,-,-,7.09
54,Bryan Cristante Atalanta,27, D(C),M(C),34(3),2837,1.8,0.6,1.5,-,0.7,1.1,0.2,-,7.08
55,Remo Freuler Atalanta,30, DMC,,33(2),3006,2.5,0.8,1.1,-,0.8,1.6,0.4,-,7.08
56,Giacomo Bonaventura AC Milan,33, M(CLR),,30(3),2552,0.9,1.0,0.5,-,0.5,1.1,0.2,-,7.07
57,Davide Astori Fiorentina,35, D(C),,25,2250,1.9,2.0,0.9,0.6,5.0,0.4,0.7,-,7.07
58,Jordan Veretout Fiorentina,29, M(C),,36,3213,1.8,1.0,1.2,-,1.4,1.4,0.1,-,7.06
59,Maxime Gonalons Roma,33, D(C),M(C),12(4),1092,1.6,1.4,1.1,-,1.2,0.9,0.3,-,7.06
60,Cristián Zapata AC Milan,36, D(C),,11(1),993,2.1,1.3,1.2,0.6,4.1,0.1,0.5,-,7.05
61,Vitor Hugo Fiorentina,31, D(C),,13(6),1204,1.7,2.3,0.7,0.4,4.7,0.4,0.3,-,7.05
62,Dennis Praet Sampdoria,28, AM(CR),,31(1),2665,2.7,1.2,0.8,-,0.5,1.1,-,-,7.05
63,Federico Viviani SPAL 2013,30, DMC,,29,2488,1.8,2,0.9,-,0.8,1.3,0.3,-,7.04
64,Kalidou Koulibaly Napoli,31, D(C),,35,3066,1.5,1.1,0.9,0.8,3.2,0.6,0.5,-,7.04
65,Andrea Masiello Atalanta,36, D(CR),,30(1),2707,1.9,2.3,0.6,0.5,4.2,0.8,0.2,-,7.04
66,Fabio Quagliarella Sampdoria,39, FW,,33(2),2735,0.3,0.2,0.7,-,0.6,0.7,-,-,7.03
67,Jorginho Napoli,30, DMC,,33,2665,1.9,1.5,1.0,-,0.3,1.6,0.1,-,7.02
68,Alex Meret SPAL 2013,25, GK,,13,1160,-,-,0.1,-,1.0,0.1,-,-,7.02
69,Germán Pezzella Fiorentina,31, D(C),,34,2982,1.9,1.9,1.6,0.5,5.2,0.6,0.5,-,7.02
70,Danilo D'Ambrosio Inter,34, D(CLR),M(LR),34,2986,2.4,1.3,1.7,0.3,1.8,0.9,0.2,-,7.02
71,Armando Izzo Genoa,30, D(C),,16,1388,1.9,2.1,0.9,0.3,4.1,0.4,0.4,-,7.01
72,Mario Mandzukic Juventus,36, M(L),FW,27(5),2327,1.1,0.8,0.7,-,1.2,0.7,0.1,-,7.01
73,Cristiano Biraghi Fiorentina,30, D(L),M(L),34,2984,2.2,1.3,1.1,0.2,2.3,0.7,0.1,-,7.01
74,Leonardo Pavoletti Cagliari,33, FW,,31(2),2725,0.8,0.4,2.3,-,0.8,0.6,0.2,-,7.0
75,Matteo Politano Sassuolo,29, AM(CLR),FW,33(3),2831,0.6,0.4,0.6,-,0.2,0.8,0.1,-,7.0
76,Rafael Tolói Atalanta,32, D(C),,29(2),2449,2.3,2.0,1,0.3,3.6,1.1,0.5,-,7.0
77,Alisson Roma,30, GK,,37,3330,-,0.1,-,-,1.1,-,-,-,6.99
78,Andrea Belotti Torino,28, FW,,29(3),2672,1,0.2,1.9,-,0.6,0.8,-,-,6.99
79,Elio Capradossi Roma,26, Defender,,1(1),84,0.5,1.0,0.5,1,6.0,-,1,-,6.99
80,Lorenzo Pellegrini Roma,26, M(CL),,22(6),1812,1.3,1.5,0.9,-,0.6,0.9,0.1,-,6.98
81,Marco Parolo Lazio,37, M(C),,30(1),2614,2.3,1.4,1.2,-,1.7,1.4,0.3,-,6.97
82,Antonio Candreva Inter,35, M(CLR),,33(3),2563,0.3,0.6,0.6,-,0.3,0.9,0.1,-,6.97
83,Francesco Acerbi Sassuolo,34, D(C),,38,3420,1.3,2.3,0.8,0.5,6.4,0.4,0.6,1,6.96
84,Salvatore Sirigu Torino,35, GK,,37,3330,-,-,-,-,1.3,-,-,-,6.95
85,Kostas Manolas Roma,31, D(C),,27(2),2343,0.8,1.6,0.9,1.1,4.5,0.2,0.8,-,6.95
86,Senad Lulic Lazio,36, D(L),M(CL),30(5),2439,1.9,1,1.3,-,0.9,1.7,0.1,1,6.95
87,Mattia Caldara Atalanta,28, D(C),,24,2160,1.6,1.7,1.6,0.4,4.4,0.8,0.8,-,6.95
88,Nicolò Barella Cagliari,25, AM(C),,34,2966,2.7,1.4,2.3,-,1.3,1.6,0.2,-,6.95
89,Lorenzo De Silvestri Torino,34, D(R),M(R),35,2962,1.1,0.8,1.2,0.3,4.0,0.3,0.3,-,6.95
90,Simone Missiroli Sassuolo,36, M(C),,33(2),2923,1.8,1.9,1.0,0.1,1.7,1.7,0.2,-,6.94
91,Kwadwo Asamoah Juventus,33, D(L),M(CL),18(1),1571,1.5,0.9,0.7,0.2,1.0,0.4,-,-,6.94
92,Robin Gosens Atalanta,28, D(L),M(CL),17(4),1451,2.9,1.0,1.0,0.1,1.7,0.9,0.1,-,6.94
93,Stephan El Shaarawy Roma,30, M(CLR),FW,25(8),2163,0.7,0.7,0.4,-,0.2,0.5,-,-,6.94
94,Vlad Chiriches Napoli,32, D(CR),,7,583,1.1,2.3,0.4,0.7,2.4,0.4,0.1,-,6.93
95,Jasmin Kurtic SPAL 2013,33, M(CL),,16,1440,1.8,1.1,1.3,-,1.5,1.0,0.1,-,6.93
96,Nícolas Verona,34, GK,,36,3240,0.1,0.1,0.1,-,0.8,0.1,-,-,6.93
97,Daniele Rugani Juventus,28, D(C),,22,1936,0.8,0.9,1.1,0.5,3.7,0.3,0.6,-,6.92
98,Stefan de Vrij Lazio,30, D(C),,36,3042,0.9,2.0,0.5,0.6,4.3,0.3,0.7,-,6.92
99,Cristian Ansaldi Torino,36, D(CLR),M(CLR),20(5),1868,2.0,0.8,1.0,0.1,1.8,0.9,0.2,-,6.92
100,Timothy Castagne Atalanta,26, D(CLR),M(LR),17(3),1504,2.7,1.3,1.3,0.1,2.1,0.7,0.2,-,6.92
101,Daniele De Rossi Roma,39, D(C),M(C),21(1),1835,1.0,2,1.2,0.1,1.9,1.1,0.6,-,6.92
102,Rolando Mandragora Crotone,25, DMC,,36,3240,2.5,2.4,1.5,0.1,1.8,1.2,0.4,-,6.92
103,Daniel Pavlovic Sampdoria,34, D(L),,1,90,3.0,-,-,-,5.0,-,-,-,6.91
104,Sami Khedira Juventus,35, M(C),,24(2),1922,0.5,0.8,0.5,-,0.6,0.8,0.1,-,6.91
105,Marek Hamsik Napoli,35, M(C),FW,32(6),2397,0.9,0.4,0.3,-,0.4,0.6,0.1,-,6.91
106,Alberto Grassi SPAL 2013,27, DMC,,26(2),2261,1.6,1.7,1,-,1.6,0.7,0.3,-,6.9
107,Alessandro Florenzi Roma,31, D(R),M(CLR),26(6),2386,1.2,1.4,0.5,0.4,1.5,0.9,0.3,-,6.9
108,Nicolas Nkoulou Torino,32, D(C),,37,3260,1.5,1.5,1.2,0.9,4.2,0.3,0.6,-,6.9
109,Ervin Zukanovic Genoa,35, D(CL),,32,2791,1.6,1.5,0.9,0.1,5.1,1,0.6,2,6.9
110,Miranda Inter,38, D(C),,31,2729,1.5,1.2,0.8,0.9,4.0,0.1,0.7,-,6.89
111,Joel Obi Torino,31, M(CR),,16(6),1201,2,1.1,1.2,-,0.7,0.8,0.1,-,6.89
112,Pierluigi Gollini Atalanta,27, GK,,7,623,-,-,-,-,0.4,-,-,-,6.89
113,Vanja Milinkovic-Savic Torino,25, GK,,1,90,-,-,-,-,2.0,-,-,-,6.89
114,Lyanco Torino,25, D(C),,4,317,2.8,1.3,0.8,0.3,4.3,0.8,0.8,-,6.89
115,José Luis Palomino Atalanta,32, D(C),,22(4),1978,2.3,1.5,1.4,0.3,3.9,1,0.8,-,6.88
116,Mário Rui Napoli,31, D(L),M(L),24(1),2088,2.2,0.6,1.7,0.6,1.2,0.9,0.2,-,6.88
117,Lucas Biglia AC Milan,36, DMC,,24(4),2043,2.1,1,1.3,0.1,1.7,1.4,0.4,-,6.88
118,Duván Zapata Sampdoria,31, FW,,24(7),2113,0.4,0.2,0.9,-,0.7,0.2,-,-,6.87
119,Roberto Inglese Chievo,30, FW,,33(1),2795,0.9,0.2,1.1,-,0.5,0.7,0.1,-,6.87
120,Giovanni Simeone Fiorentina,27, AM(R),FW,36(2),3011,0.8,0.3,1.5,0.1,0.8,0.8,-,-,6.87
121,Andrea Ranocchia Inter,34, D(C),,7(4),626,0.7,1.1,0.7,0.5,3.0,0.3,0.5,1,6.87
122,Erick Pulgar Bologna,28, DMC,,31(1),2770,2.2,1.4,1.4,0.1,2.4,1.6,0.4,-,6.87
123,Nicolas Viola Benevento,33, DMC,,20(4),1849,1.5,1.0,1.5,-,0.7,1.0,0.3,-,6.87
124,Adam Masina Bologna,28, D(L),M(L),33(1),2841,2.4,1.5,1.6,0.2,3.2,1.4,0.2,-,6.87
125,Paolo Faragò Cagliari,29, D(R),DMC,25(10),2449,2.6,0.7,1.5,0.2,2.0,1.0,0.1,-,6.86
126,Dario Dainelli Chievo,43, D(C),,17(4),1509,0.9,2.2,0.9,0.6,6.0,0.5,1,-,6.86
127,Bartosz Salamon SPAL 2013,31, D(C),,20(2),1724,1.3,2.6,1.0,0.5,6.5,0.4,0.8,1,6.86
128,Bruno Martella Crotone,30, D(L),M(L),30,2619,1.0,1.6,0.2,0.2,3.9,0.6,0.3,-,6.86
129,Rodrigo de Paul Udinese,28, AM(CLR),FW,25(12),2322,0.8,0.4,0.9,-,0.1,0.8,-,-,6.86
130,Stefan Radu Lazio,36, D(CL),,31,2599,1.7,1.8,0.8,0.2,3.3,0.5,0.5,-,6.86
131,Lisandro López Inter,33, D(C),,0(1),45,2.0,1.0,1.0,-,3.0,2.0,-,-,6.85
132,Matteo Bianchetti Verona,29, D(C),,1(1),123,1.5,1.0,1.0,-,3.0,1.0,1,-,6.85
133,Cristian Molinaro Torino,39, D(L),M(L),17(3),1562,1.9,1.1,1.3,0.4,2.9,0.4,0.2,-,6.85
134,Leonardo Spinazzola Atalanta,29, D(LR),M(L),17(1),1507,0.8,1.0,0.6,-,1.9,0.4,0.3,-,6.85
135,Bruno Peres Roma,32, D(LR),M(LR),13(5),1155,1.4,1.2,0.8,0.5,1.1,0.7,0.1,-,6.84
136,Iuri Medeiros Genoa,28, AM(CR),FW,7(4),642,0.5,0.2,0.3,-,0.3,0.4,0.1,-,6.84
137,Nikola Milenkovic Fiorentina,25, D(CR),,14(2),1254,2.4,1.4,1.5,0.3,4.3,0.8,0.5,-,6.84
138,Daniele Baselli Torino,30, M(C),,30(2),2532,2.0,1.8,1.7,-,1.2,1.1,0.2,-,6.84
139,Martín Cáceres Lazio,35, D(CLR),M(R),4(2),440,2.0,0.7,0.2,0.7,2.0,0.7,0.7,-,6.84
140,Bram Nuytinck Udinese,32, D(C),,26(1),2361,2.4,1.4,1.0,0.4,4.2,0.5,0.9,-,6.83
141,Matías Vecino Inter,31, M(C),,25(4),2137,1.9,0.7,1.5,-,1.0,1.0,0.2,-,6.83
142,Oscar Hiljemark Genoa,30, M(C),,15,1282,0.8,0.6,0.5,-,0.7,1.4,0.3,-,6.83
143,Tomás Rincón Torino,34, M(CR),,35(1),3007,1.8,1.6,2.2,0.1,1.6,1.2,0.2,-,6.83
144,Franck Kessie AC Milan,25, M(C),,37,3270,1.3,0.7,1.9,0.1,1.1,0.7,0.3,-,6.83
145,Nicolás Spolli Genoa,39, D(C),,20(1),1773,1.3,1.7,1.3,0.4,5.6,0.4,0.8,-,6.83
146,Kevin Lasagna Udinese,30, AM(CL),FW,26(3),2143,0.3,0.3,1.2,-,0.6,0.2,0.1,-,6.83
147,Adam Marusic Lazio,30, D(CLR),M(LR),28(4),2526,0.9,1.0,0.9,-,0.8,0.5,0.1,-,6.82
148,Jagos Vukovic Verona,34, D(C),,15,1334,0.3,1.4,0.3,0.5,7.3,0.2,0.9,-,6.81
149,Mirco Antenucci SPAL 2013,38, AM(C),FW,28(5),2574,0.5,0.3,1.1,-,0.4,0.6,-,-,6.81
150,Samir Handanovic Inter,38, GK,,38,3420,-,-,-,-,0.4,-,-,1,6.81
151,Kevin Bonifazi Torino,26, D(C),,4(2),408,1.8,2.2,0.7,0.3,2.2,0.3,0.8,-,6.81
152,Marco D'Alessandro Benevento,31, M(LR),,12(4),1045,1.9,0.6,0.6,-,0.4,1,0.1,-,6.81
153,Manuel Lazzari SPAL 2013,28, D(R),M(R),36,3122,1.7,0.9,0.6,0.1,1.4,1,0.2,-,6.81
154,Mattia Perin Genoa,29, GK,,37,3330,-,-,-,-,0.9,-,-,-,6.81
155,Antonín Barak Udinese,27, AM(CR),,31(3),2715,1.7,0.5,1.4,0.1,0.7,1.1,0.1,-,6.81
156,Marco Faraoni Crotone,31, D(R),M(R),18(10),1749,2.2,2.1,0.6,0.1,2.1,0.7,0.3,-,6.81
157,Luca Cigarini Cagliari,36, M(C),,24(2),2035,1.6,1.6,1.8,-,1.0,1.8,0.2,-,6.81
158,Roberto Gagliardini Inter,28, DMC,,23(7),1986,2.1,1.5,1.6,-,1.0,1.1,0.1,-,6.81
159,Federico Bernardeschi Juventus,28, M(CLR),FW,7(15),826,0.4,0.5,0.8,-,0.6,0.3,-,-,6.81
160,Davide Biraschi Genoa,28, D(CR),M(R),20(3),1796,1.4,1.7,1.1,0.3,3.0,0.3,0.4,-,6.81
161,Marco Benassi Fiorentina,28, M(CR),,35,2798,1.5,0.8,1,-,1.0,1,0.1,-,6.8
162,Cyril Théréau Fiorentina,39, AM(CL),FW,16(4),1126,0.6,0.4,0.6,-,0.5,0.6,-,-,6.8
163,Blaise Matuidi Juventus,35, M(CL),,27(5),2355,1.5,1,1.5,-,0.5,0.8,0.1,-,6.8
164,Elseid Hysaj Napoli,28, D(LR),M(R),35,3125,1.8,1.2,0.8,0.4,1.6,0.7,0.1,-,6.8
165,Bastos Lazio,31, D(C),,16(5),1408,1.6,1.1,0.6,0.4,2.7,0.5,0.4,-,6.8
166,Leonardo Bonucci AC Milan,35, D(C),,35,3085,0.9,1.5,0.7,1,3.7,0.2,0.6,-,6.79
167,Gianluigi Buffon Juventus,44, GK,,21,1863,-,-,-,-,1.0,-,-,-,6.79
168,Bryan Dabo Fiorentina,30, D(R),M(CR),6(4),587,1.7,1.5,1.2,-,2.1,0.9,0.1,-,6.78
169,Alessio Romagnoli AC Milan,27, D(CL),,27(1),2355,0.7,0.8,1.1,0.7,5.3,0.2,0.5,-,6.78
170,Valter Birsa Chievo,36, M(CLR),FW,29(6),2516,0.8,0.7,0.7,-,0.4,1.3,0.1,-,6.78
171,Marten de Roon Atalanta,31, D(C),DMC,29(5),2572,2.3,1.4,1.7,0.1,1.0,1.6,0.1,-,6.78
172,Juan Jesus Roma,31, D(CL),,18(4),1656,1.9,1.8,0.9,1.2,2.5,0.7,0.4,-,6.78
173,Federico Ceccherini Crotone,30, D(C),,37,3231,0.9,2.2,1.1,0.5,7.2,0.3,0.6,-,6.78
174,Amato Ciciretti Benevento,28, AM(R),,9(3),810,1.2,0.5,0.7,0.1,0.3,0.8,-,-,6.78
175,Gabriele Angella Udinese,33, D(C),,9(3),893,1.3,1.8,1.5,0.8,5.3,0.3,0.8,-,6.78
176,Wojciech Szczesny Juventus,32, GK,,17,1530,-,-,-,-,0.3,-,-,-,6.78
177,Sandro Benevento,33, M(C),,13(1),1156,2,1.3,1.8,-,2.9,0.4,1.1,-,6.78
178,Samir Udinese,27, D(CL),,30(1),2573,1.8,2.4,1.2,0.3,4.5,0.6,0.5,2,6.78
179,Valon Behrami Udinese,37, M(C),,18(2),1407,3.2,1.1,2.3,-,0.8,1.8,0.8,-,6.77
180,Përparim Hetemaj Chievo,35, M(CL),,27(5),2416,2.3,1.2,2,-,1.2,1.5,0.2,1,6.77
181,Diego Laxalt Genoa,29, D(L),M(CL),32,2810,1.7,0.8,1.3,0.1,1.2,1.2,0.1,-,6.77
182,Ibrahima Mbaye Bologna,27, D(LR),M(LR),18(7),1754,2.4,1.1,1.1,0.3,3.3,0.4,0.2,1,6.77
183,Emiliano Viviano Sampdoria,36, GK,,27,2430,-,0.1,-,-,0.7,-,-,1,6.77
184,Alex Ferrari Verona,28, D(CR),,25,2139,2.9,1.9,0.8,0.4,4.2,1.2,0.6,-,6.77
185,Felipe SPAL 2013,38, D(CL),,30,2576,1.7,1.6,1.3,0.2,4.8,0.8,0.8,-,6.77
186,Gastón Ramírez Sampdoria,31, AM(CLR),FW,28(9),2228,0.9,0.5,1.4,0.1,0.6,1.3,0.1,-,6.76
187,Adel Taarabt Genoa,33, M(CL),FW,18(4),1619,0.8,0.5,1,-,0.2,0.4,0.1,-,6.76
188,Andrea Bertolacci Genoa,31, M(C),,33,2897,2.6,1.4,2.2,-,0.9,1.3,0.4,-,6.76
189,Bacary Sagna Benevento,39, D(CR),,10(3),956,0.7,1.6,0.2,0.5,1.8,0.5,0.2,-,6.75
190,Ivan Radovanovic Chievo,34, D(C),DMC,35,3141,1.6,1.3,0.9,0.1,2.9,0.9,0.5,-,6.75
191,Riccardo Saponara Fiorentina,30, AM(CL),,10(8),900,0.7,0.1,0.8,-,0.2,0.5,0.1,-,6.75
192,Andrea Nalini Crotone,32, AM(LR),,19(4),1645,1.9,0.7,2,-,0.6,0.4,0.1,-,6.75
193,Rodrigo Palacio Bologna,40, AM(CLR),FW,23(5),2066,0.9,0.4,1.5,-,0.5,0.6,0.1,-,6.75
194,Guilherme Benevento,31, D(L),M(CR),11(1),944,1.7,0.7,1.8,-,0.3,1.3,0.1,-,6.75
195,Thomas Strakosha Lazio,27, GK,,38,3420,-,0.1,-,-,0.6,-,-,-,6.75
196,Marco Sportiello Fiorentina,30, GK,,37,3203,-,-,-,-,0.7,-,-,-,6.75
197,Blerim Dzemaili Bologna,36, M(C),,14(1),1196,1.8,1.2,0.9,-,0.6,1.2,0.3,-,6.75
198,Filip Djuricic Benevento,30, AM(CLR),FW,13(2),980,1.5,0.6,0.3,-,0.3,0.3,0.1,-,6.75
199,Piotr Zielinski Napoli,28, M(CL),,14(22),1659,0.9,0.4,0.4,-,0.4,0.4,0.1,-,6.75
200,Silvan Widmer Udinese,29, D(CR),M(R),18(6),1624,1.9,1.2,0.5,0.2,2.0,0.8,0.2,-,6.74
201,Luigi Sepe Napoli,31, GK,,1,90,-,-,-,-,1.0,-,-,-,6.74
202,Vincent Laurini Fiorentina,33, D(R),,20(2),1617,1.5,0.5,1,0.3,2.7,0.5,0.2,-,6.74
203,Alex Berenguer Torino,27, D(LR),M(CLR),11(11),1039,0.8,0.5,1.3,-,0.4,0.5,0.1,-,6.74
204,Stefano Sorrentino Chievo,43, GK,,38,3420,-,-,-,-,1.0,-,-,-,6.74
205,Ante Budimir Crotone,31, FW,,17(5),1590,1.3,0.3,2,-,1.2,0.8,0.1,-,6.74
206,Mattia Valoti Verona,29, AM(CL),,18(8),1579,2.4,1.5,1.7,0.1,1.2,1.6,0.1,-,6.73
207,Cengiz Ünder Roma,25, AM(CLR),,15(11),1256,0.4,0.3,0.1,-,0.3,0.6,-,-,6.73
208,Musa Barrow Atalanta,23, AM(CL),FW,5(7),444,0.4,0.1,0.3,-,0.2,0.2,-,-,6.73
209,Emiliano Moretti Torino,41, D(CL),,19(3),1782,1.4,1,0.8,0.4,3.2,0.1,1,-,6.72
210,Borja Valero Inter,37, M(CL),,29(7),2573,1.3,0.5,0.8,-,1.0,1.1,0.1,-,6.72
211,Danilo Udinese,38, D(C),,32,2778,1.1,1.6,0.7,0.6,4.9,0.4,1.2,1,6.72
212,Rafael Cagliari,40, GK,,8(2),792,-,0.1,-,-,1.5,-,-,-,6.72
213,Karol Linetty Sampdoria,27, M(CLR),,21(8),2133,2.3,0.6,1.4,-,0.3,2.1,0.1,-,6.71
214,Rômulo Verona,35, D(R),M(CR),36(1),3173,1.6,1.2,0.8,0.1,0.9,1.1,0.1,-,6.71
215,Christian Maggio Napoli,40, D(R),M(R),6(7),636,1.3,1.0,0.3,0.2,1.5,0.9,0.3,-,6.71
216,Simone Romagnoli Bologna,32, D(C),,6(2),556,1.5,0.9,0.8,0.1,5.1,0.6,1,-,6.71
217,Dalbert Inter,29, D(L),DMC,5(8),525,1.2,1.0,0.5,0.1,1.1,0.5,0.3,-,6.71
218,Jakub Jankto Udinese,26, M(CLR),,28(8),2656,0.8,0.6,1,-,0.6,1,0.2,-,6.71
219,Nicolás Burdisso Torino,41, D(C),,23(1),2069,0.8,1.3,0.7,0.6,5.1,0.2,0.6,-,6.71
220,Kevin Strootman Roma,32, DMC,,26(6),2259,1.8,0.8,1.5,-,0.5,1.0,0.1,-,6.71
221,Stefano Sensi Sassuolo,27, AM(C),,10(7),1038,1.0,1.3,0.9,-,0.6,0.8,0.1,-,6.7
222,Berat Djimsiti Benevento,29, D(C),,30,2700,1.1,2.1,0.8,1.2,5.7,0.6,0.7,-,6.7
223,Filip Helander Bologna,29, D(C),,27(2),2499,1.7,1.3,1.0,0.8,5.3,0.5,0.9,-,6.7
224,Ricardo Rodríguez AC Milan,30, D(CL),M(L),34,3006,1.4,1.0,1.1,0.3,2.2,0.3,0.2,-,6.7
