,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
220,Óscar De Marcos Athletic Bilbao,33, D(LR),M(CR),20(1),1663,1.3,0.9,0.8,0.4,1.5,0.8,0.1,-,6.74
221,Johan Mojica Girona,30, D(L),M(L),22(8),2132,1.4,1.1,1.3,0.2,1.0,0.5,0.1,-,6.74
222,Franco Vázquez Sevilla,33, AM(CLR),FW,22(8),1845,1.3,0.4,1.6,-,0.4,0.9,0.1,-,6.74
223,Mikel San José Athletic Bilbao,33, D(C),DMC,24(2),2157,2,1.6,1.5,-,1.1,2.1,0.5,2,6.74
224,Thomas Vermaelen Barcelona,36, D(CL),,12(2),1018,0.9,1.3,0.6,0.9,2.0,0.4,0.2,-,6.73
225,Gonzalo Castro Malaga,38, AM(LR),FW,26,2077,1.4,0.9,0.9,0.1,0.4,0.8,0.1,-,6.73
226,Mateo Kovacic Real Madrid,28, M(CL),,10(11),989,1.8,0.2,0.5,-,0.2,0.9,0.2,-,6.73
227,Juanpe Girona,31, D(C),,34(1),3064,1.4,1.5,1.4,0.8,3.8,0.4,0.5,-,6.73
228,Pablo Sarabia Sevilla,30, D(L),M(CLR),27(7),2400,0.8,0.9,1.4,-,0.6,1.1,-,-,6.73
229,Emiliano Martínez Getafe,30, GK,,5,450,-,-,-,-,1.4,-,-,-,6.73
230,Nélson Semedo Barcelona,28, D(LR),M(R),17(7),1495,1.4,0.9,0.5,0.4,0.9,0.5,0.1,-,6.73
231,Miguel Layún Sevilla,34, D(LR),M(CLR),11(5),1181,1.8,0.9,0.8,0.3,2.3,1.2,0.3,-,6.73
232,Enric Saborit Athletic Bilbao,30, D(L),,16(3),1430,2.6,1.3,1.1,0.3,2.6,0.5,0.3,-,6.73
233,Guilherme Deportivo,31, M(C),,31,2644,2.5,1.5,1.8,-,1.9,1.6,0.3,1,6.72
234,Alfonso Pedraza Deportivo Alaves,26, D(L),M(L),27(6),2441,1.7,1.0,1.4,-,0.6,1.1,0.2,-,6.72
235,Juankar Malaga,32, D(L),M(L),9(1),784,2.3,1.9,0.9,0.8,2.0,0.9,0.1,-,6.72
236,Lucas Digne Barcelona,29, D(CL),M(L),8(4),702,1.8,1.0,1.0,0.3,1.3,0.3,0.3,-,6.72
237,Joaquín Correa Sevilla,28, AM(CL),FW,15(6),1199,0.7,0.1,1.2,-,0.5,1.0,-,-,6.72
238,Nolito Sevilla,36, AM(CL),,17(13),1600,1.6,0.3,0.6,-,0.5,0.6,0.1,-,6.72
239,Ryad Boudebouz Real Betis,32, M(CLR),FW,15(12),1361,1.2,0.3,0.8,-,0.3,0.7,-,-,6.71
240,Ezequiel Muñoz Leganes,32, D(C),,17(2),1408,1.9,1.3,0.9,0.3,4.3,0.5,0.6,-,6.71
241,Recio Malaga,31, M(C),,21(1),1841,2.5,1.4,1.9,-,0.8,2,0.1,-,6.71
242,Antonio Sivera Deportivo Alaves,26, GK,,1,63,-,-,-,-,-,-,-,-,6.71
243,Ximo Navarro Las Palmas,32, D(CLR),,29(2),2607,2,2.1,0.9,0.7,4,0.7,0.5,1,6.71
244,Pablo Piatti Espanyol,33, M(CLR),,22(8),1749,1.5,0.7,1.2,-,0.3,1.3,0.1,-,6.71
245,Raúl García Leganes,33, D(CL),M(L),15(4),1388,1.8,1,0.5,0.5,2.2,0.6,0.2,-,6.71
246,Antonio Luna Levante,31, D(L),M(L),22(1),2021,1.7,1.6,0.9,0.3,2.1,0.7,0.4,-,6.7
247,Manuel Iturra Malaga,38, DMC,,18(2),1584,3.5,1.5,2.2,0.1,1,1.7,0.1,-,6.7
248,John Guidetti Deportivo Alaves,30, FW,,15(2),1233,0.4,0.1,1.8,-,0.4,0.5,0.1,-,6.7
249,Leandro Chichizola Las Palmas,32, GK,,27,2430,0.1,0.1,-,-,1.6,0.1,-,-,6.7
250,Ezequiel Garay Valencia,36, D(C),,23(1),2031,0.8,1.0,0.9,0.5,5.6,0.2,0.5,-,6.7
251,Aritz Aduriz Athletic Bilbao,41, FW,,21(12),2150,0.3,0.1,1.3,0.1,0.5,0.2,-,-,6.69
252,Stanislav Lobotka Celta Vigo,27, DMC,,34(4),3061,1.7,1.0,1.1,-,0.5,1.1,0.2,-,6.69
253,Dani Raba Villarreal,27, AM(CR),,14(7),1115,1.2,0.8,1.2,-,0.4,1.7,-,-,6.68
254,Cristian Tello Real Betis,31, M(LR),,16(16),1685,1,0.5,0.4,-,0.1,0.9,-,-,6.68
255,Carlos Sánchez Espanyol,36, D(C),M(C),13(1),1123,1.8,1.3,1.7,0.1,1.7,1.1,0.4,-,6.68
256,Dídac Vilá Espanyol,33, D(L),M(L),7(7),726,2.1,1.0,1,0.1,1.6,0.4,0.2,-,6.68
257,Jorge Molina Getafe,40, FW,,31(5),2793,0.5,0.2,1.5,-,0.8,0.6,0.1,-,6.68
258,Yassine Bounou Girona,31, GK,,30,2656,-,0.1,-,-,0.8,0.1,-,-,6.68
259,Martín Mantovani Leganes,38, D(C),,10(4),1019,0.9,1.6,1.2,0.7,4.6,0.2,0.4,-,6.68
260,Carlos Soler Valencia,25, M(CLR),,27(6),2376,1.5,0.2,1.6,-,0.5,0.9,-,-,6.68
261,Mariano Barbosa Villarreal,38, GK,,12(1),1125,-,0.1,-,-,0.8,-,-,-,6.67
262,Wissam Ben Yedder Sevilla,32, AM(C),FW,18(7),1700,0.5,0.2,0.7,-,0.1,-,-,-,6.67
263,Antunes Getafe,35, D(L),M(L),31(3),2797,1.7,1.7,1.5,0.4,2.3,1.1,0.1,-,6.67
264,Sergi Gómez Celta Vigo,30, D(CR),,31(2),2682,1.6,1.7,0.4,0.6,3.5,0.4,0.7,1,6.67
265,Amath Ndiaye Getafe,26, AM(L),,36(1),2884,2.1,0.9,1.9,-,0.3,1.8,0.1,-,6.66
266,Denis Suárez Barcelona,28, M(CLR),,4(14),585,0.6,0.1,0.3,-,0.1,0.3,-,-,6.66
267,Gustavo Cabral Celta Vigo,37, D(C),,20(6),1891,1.1,1.7,0.5,0.4,3.9,0.9,0.4,-,6.66
268,Rubén Sobrino Deportivo Alaves,30, AM(CLR),FW,15(13),1461,1.2,0.6,1.3,-,0.3,0.8,0.1,-,6.66
269,Íñigo Lekue Athletic Bilbao,29, D(LR),M(LR),22(10),2104,2.2,0.5,0.8,0.4,1.2,0.6,0.1,-,6.66
270,Isaac Success Malaga,26, AM(LR),FW,7(2),496,1,0.6,1.7,-,-,0.6,-,-,6.66
271,Roberto Jiménez Malaga,36, GK,,34,3060,-,0.1,-,-,0.9,-,-,-,6.66
272,Eneko Bóveda Athletic Bilbao,33, D(CR),,6,523,2,2.3,1.8,0.3,2.3,1,-,-,6.65
273,Mathías Olivera Getafe,25, D(L),M(L),1(2),102,1,0.3,0.7,-,0.7,0.7,-,-,6.65
274,Joel Campbell Real Betis,30, AM(LR),FW,2(6),209,0.8,-,0.4,-,-,0.4,-,-,6.65
275,Ivi López Levante,28, AM(L),,17(12),1760,1.7,0.5,1.4,-,0.4,1.4,-,-,6.65
276,Alen Halilovic Las Palmas,26, AM(CR),,16(4),1307,0.6,0.3,0.5,-,0.2,0.7,0.1,-,6.64
277,Miguel Torres Malaga,36, D(CLR),,8,675,2,1.6,1,1,3.9,1,0.9,-,6.64
278,Pere Pons Girona,29, M(C),,30(1),2564,2.6,1,1.9,0.1,0.8,2.1,0.1,-,6.64
279,Ander Iturraspe Athletic Bilbao,33, M(C),,20(10),1904,1.4,1.2,1,-,1.9,0.7,0.2,-,6.64
280,Takashi Inui Eibar,34, AM(CLR),,31(3),2640,1.1,0.5,1.2,-,0.1,0.9,-,-,6.64
281,Barri Getafe,27, Midfielder,,1(1),112,0.5,0.5,1.5,-,1.5,2,0.5,-,6.64
282,Sergi Enrich Eibar,32, FW,,14(5),1331,0.6,0.3,1.1,0.1,0.4,0.3,0.1,1,6.63
283,Emmanuel Boateng Levante,26, AM(R),FW,10(15),1271,0.2,0.2,1.6,-,0.6,0.2,-,-,6.63
284,Matías Aguirregaray Las Palmas,33, D(LR),,14(1),1156,1.7,1.6,1.3,0.9,1.3,1.3,0.1,-,6.63
285,Dani Castellano Las Palmas,35, D(L),,23(1),2027,1.9,1.8,0.7,0.3,2.1,1,0.3,-,6.63
286,Daniele Bonera Villarreal,41, D(CR),,14(1),1191,1.1,0.8,0.9,1.3,4.7,0.3,0.8,-,6.63
287,David Zurutuza Real Sociedad,36, M(CL),,26(5),2249,1.6,1.3,1.4,0.1,0.7,0.9,0.3,-,6.63
288,Iván Cuéllar Leganes,38, GK,,35,3150,0.1,0.1,-,-,0.9,-,-,-,6.62
289,Yeray Álvarez Athletic Bilbao,27, D(C),,7(1),675,1.5,1.4,1.5,0.4,2.1,0.4,0.3,-,6.62
290,David Juncà Eibar,28, D(L),,10(5),902,1.0,0.7,0.9,0.3,1.3,0.8,0.1,-,6.62
291,Kike García Eibar,32, FW,,28(7),2467,0.4,0.3,1.3,-,0.4,0.3,-,-,6.62
292,Andrés Fernández Villarreal,35, GK,,3,226,0.3,-,-,-,2,-,-,-,6.62
293,Óscar Duarte Espanyol,33, D(C),DMC,11,990,1.1,0.8,0.7,0.7,5.2,0.6,0.7,-,6.62
294,Javi García Real Betis,35, D(C),DMC,27(5),2411,1.1,0.8,1,0.3,2.4,0.8,0.4,-,6.62
295,Paco Alcácer Barcelona,29, AM(R),FW,8(9),695,0.2,0.6,0.1,-,0.2,0.4,-,-,6.62
296,Iván Alejo Eibar,27, AM(R),,14(8),1109,0.9,0.2,1.1,-,-,0.4,-,-,6.62
297,Jesús Navas Sevilla,36, D(R),M(R),20(6),1763,1.2,0.7,0.6,0.1,1.2,0.5,0.2,-,6.62
298,Sergio León Real Betis,33, FW,,23(8),1983,0.4,0.2,0.8,-,0.1,0.3,-,-,6.61
299,Mikel Rico Athletic Bilbao,38, M(C),,13(4),1170,1.4,1.4,1.1,0.1,0.6,1.3,0.3,-,6.61
