,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
47,Federico Balzaretti Roma,40, D(L),,10(1),914,2.6,1.9,1.4,0.2,2.1,0.9,0.3,-,7.27
48,Nicola Sansone Sassuolo,31, AM(LR),FW,10(2),913,1.1,0.7,1.2,-,0.2,0.8,-,-,7.27
49,Walter Samuel Inter,44, D(C),,13(1),1169,1.4,1.8,2.4,0.2,6.5,0.4,0.6,-,7.26
50,Boukary Dramé Chievo,37, D(L),M(L),26,2181,2.6,1.8,1.2,0.2,3.4,0.3,0.2,-,7.26
51,Cristián Zapata AC Milan,36, D(C),,20,1793,2.2,1.9,1.1,1.4,6.9,0.3,0.5,-,7.26
52,Fredy Guarín Inter,36, M(CR),,26(6),2209,1.5,0.7,1.9,-,0.5,0.7,0.2,-,7.26
53,Andrea Ranocchia Inter,34, D(C),,23(1),2098,2.0,1.9,1.4,0.6,5.0,0.5,0.7,-,7.25
54,Giuseppe Vives Torino,42, DMC,M(L),33,2826,3.3,2.5,2.0,0.1,2.3,1.1,0.9,-,7.25
55,Shkodran Mustafi Sampdoria,30, D(CR),,32(1),2834,2.5,3.0,1.6,0.6,7.1,0.8,0.7,1,7.24
56,Gökhan Inler Napoli,38, DMC,,30(2),2632,2.9,1.9,1.9,-,1.4,1.8,0.3,-,7.24
57,Davide Astori Cagliari,35, D(C),,34,3016,1.8,2.9,1.0,1.3,8.3,0.4,0.8,-,7.23
58,Thomas Manfredini Genoa,42, D(C),,15,1249,2.4,3.3,1.6,1.1,6.8,0.8,0.9,-,7.23
59,Philippe Mexes AC Milan,40, D(C),,22,1942,2.0,2.1,1.5,0.7,7.0,0.9,0.9,-,7.23
60,Fernando Llorente Juventus,37, FW,,29(5),2504,0.4,0.3,2.1,-,0.9,0.6,-,-,7.21
61,Borja Valero Fiorentina,37, M(CL),,31(1),2752,1.8,0.8,0.5,-,0.6,1.5,0.1,-,7.21
62,Juan Jesus Inter,31, D(CL),,27,2354,4.1,2.3,1.3,0.6,3.6,1.3,0.5,-,7.21
63,Dries Mertens Napoli,35, AM(CLR),FW,21(12),1912,1.0,0.5,1.0,-,0.1,1.0,0.1,-,7.21
64,Pablo Barrientos Catania,37, AM(CLR),,27(1),2289,2.5,1.2,1.8,-,0.6,0.8,0.1,-,7.2
65,Daniele Gastaldello Sampdoria,39, D(C),,31(1),2635,1.9,2.5,1.7,0.9,6.9,0.7,0.7,-,7.2
66,Ciro Immobile Torino,32, FW,,29(4),2591,0.5,0.3,2.0,-,0.8,0.3,0.1,-,7.2
67,José Callejón Napoli,35, M(LR),FW,32(5),2851,1.5,0.8,0.8,0.1,0.4,0.9,0.1,-,7.2
68,Giuseppe Biava Lazio,45, D(C),,19(1),1662,2.5,2.8,1.6,0.6,6.8,1.0,0.5,-,7.2
69,Antonio Cassano Parma Calcio 1913,40, AM(CL),FW,33(1),2677,0.4,0.3,0.7,-,-,0.4,-,-,7.19
70,Thomas Heurtaux Udinese,34, D(CR),,31(1),2668,2.6,2.8,1.4,0.3,4.4,0.9,0.8,-,7.19
71,Rolando Inter,37, D(C),,28(1),2573,2.9,2.1,1.1,0.6,4.7,0.4,0.4,-,7.19
72,Daniele Portanova Genoa,43, D(C),,21,1817,1.8,2.3,1.6,0.6,8.1,0.9,1.3,-,7.19
73,Dodô Roma,30, D(L),M(L),15(4),1359,2.0,2.3,0.6,0.1,2.8,0.8,0.3,-,7.19
74,Danilo Udinese,38, D(C),,36,3240,1.8,2.9,1.2,0.4,7.4,0.4,1.1,-,7.19
75,Rômulo Verona,35, D(R),M(CR),29(3),2631,2.5,1.3,1.2,-,0.9,0.9,0.3,-,7.19
76,Alberto Aquilani Fiorentina,38, M(C),,31,2600,2.8,1.6,1.8,-,1.2,1.4,0.3,-,7.17
77,Stefano Okaka Sampdoria,33, FW,,9(4),866,0.5,0.4,3.6,-,0.3,0.5,0.2,-,7.17
78,Cesare Natali Bologna,43, D(C),,32,2632,1.1,2.7,1.3,0.9,8.7,0.3,0.4,-,7.16
79,Raúl Albiol Napoli,37, D(C),,30(2),2644,1.8,2.1,0.6,1.2,6.1,0.4,0.8,-,7.16
80,Nicolás Spolli Catania,39, D(C),,20(1),1773,2.0,3.0,1.8,0.7,8.2,0.7,0.4,-,7.16
81,Guglielmo Stendardo Atalanta,41, D(C),,28,2419,1.6,1.9,1.0,0.3,7.3,0.5,0.5,-,7.15
82,Luca Rigoni Chievo,37, M(CR),,33,2930,3.2,2.5,2.0,-,1.8,1.2,0.5,-,7.14
83,Mattia Cassani Parma Calcio 1913,39, D(CR),M(R),35(1),3156,2.0,2.5,1.0,0.3,4.4,0.7,0.2,-,7.14
84,Gonzalo Higuaín Napoli,34, FW,,28(4),2423,0.4,0.2,1.3,-,0.6,0.5,-,-,7.14
85,Lorenzo De Silvestri Sampdoria,34, D(R),M(R),35,3086,2.1,1.8,1.6,0.3,4.3,0.7,0.1,-,7.14
86,Senad Lulic Lazio,36, D(L),M(CL),28(2),2547,2.2,1.3,2.0,-,1.2,1,0.2,-,7.14
87,Bruno Uvini Napoli,31, D(C),,0(1),83,1.0,3.0,2.0,-,4.0,-,1,-,7.14
88,Leonardo Bonucci Juventus,35, D(C),,29(1),2537,1.6,1.6,0.7,0.5,3.4,0.5,0.6,-,7.13
89,Domenico Berardi Sassuolo,28, AM(R),FW,26(3),2184,1.3,0.8,2.0,-,0.2,1.1,-,-,7.12
90,Bruno Fernandes Udinese,28, M(CLR),,17(7),1557,2.1,1.2,1.2,-,0.3,0.6,-,-,7.12
91,Maicon Roma,41, D(R),,28,2328,1.5,1.5,0.7,0.1,1.8,0.8,0.2,-,7.12
92,Nigel de Jong AC Milan,37, M(C),,32(1),2800,2.2,2.8,1.4,0.1,1.7,0.7,0.3,-,7.12
93,Giacomo Bonaventura Atalanta,33, M(CLR),,29(2),2523,2.3,1,0.8,-,1.1,0.5,0.1,-,7.11
94,Stefan Radu Lazio,36, D(CL),,25,2250,2.1,3.2,1.3,0.2,4.6,0.6,0.2,-,7.11
95,Andrea Consigli Atalanta,35, GK,,35,3150,0.1,-,-,-,1.1,0.1,-,-,7.1
96,Gabriel Paletta Parma Calcio 1913,36, D(C),,19(2),1534,2.7,1.6,1.5,0.9,5.3,0.4,0.5,-,7.1
97,Francesco Magnanelli Sassuolo,37, DMC,,28,2468,3.9,2,2,-,2.2,2.2,0.5,-,7.09
98,Lucas Biglia Lazio,36, DMC,,23(3),1946,3.6,1.2,1.8,-,1.8,1.4,0.4,-,7.09
99,Nikola Maksimovic Torino,30, D(CR),M(R),20(3),1807,3.3,1.8,1.2,-,3.1,1.1,0.4,-,7.09
100,Dario Dainelli Chievo,43, D(C),,26,2250,1.7,2.8,0.9,0.1,5.3,0.5,0.7,-,7.09
101,Ahmed Hegazy Fiorentina,31, D(C),,1,90,-,3.0,-,2,8.0,2.0,2,-,7.08
102,Faouzi Ghoulam Napoli,31, D(L),,14(1),1221,2.3,2.0,0.9,0.1,2.2,0.7,0.3,-,7.08
103,Nicola Murru Cagliari,27, D(L),M(L),21,1787,2.7,3.1,1.1,0.1,3.3,0.7,0.2,-,7.07
104,Mattia Destro Roma,31, FW,,14(6),1238,0.6,0.4,1.1,-,0.6,0.4,0.2,-,7.07
105,André Dias Lazio,43, D(C),,14(2),1264,1.8,1.9,1.5,0.6,5.9,0.5,0.8,-,7.07
106,Blerim Dzemaili Napoli,36, M(C),,18(6),1547,1.7,0.9,1,-,0.8,1.5,-,-,7.06
107,Michael Ciani Lazio,38, D(C),,13(5),1372,2.1,2.7,0.9,0.7,6.1,0.4,0.7,1,7.06
108,Daniele Conti Cagliari,43, DMC,,31,2758,2.6,1.7,1.5,0.1,2.5,1.1,0.4,-,7.06
109,Federico Fernández Napoli,33, D(C),,25(1),2294,1.7,2.2,0.8,1.7,5.3,0.9,0.5,-,7.06
110,Luca Antonini Genoa,40, D(CL),M(L),25(1),2151,1.8,2.3,1.2,0.5,4.8,0.7,0.5,-,7.06
111,Lorik Cana Lazio,39, D(C),,24(2),2002,2.0,2.2,1.2,0.4,6.5,1.0,0.4,-,7.05
112,Jonathan Inter,36, D(R),M(R),31,2604,1.5,0.5,0.3,-,1.6,0.4,0.2,-,7.05
113,Emil Hallfredsson Verona,38, AM(C),,30(3),2469,2.3,1.3,2.3,-,1.5,1.3,0.2,-,7.04
114,Lorenzo Insigne Napoli,31, AM(CL),FW,25(11),2394,1.1,1.1,0.4,-,0.4,0.8,-,-,7.04
115,Modibo Diakité Fiorentina,35, D(CR),,9,753,1.6,2.1,1.3,0.2,5.6,0.6,0.7,-,7.04
116,Andrea Luci Livorno,37, M(C),,22,1898,4.0,1.7,1.7,-,1.0,1.8,0.3,-,7.04
117,Francesco Acerbi Sassuolo,34, D(C),,11(2),1083,1.3,3.1,0.8,0.7,7.6,0.5,0.5,-,7.04
118,Juraj Kucka Genoa,35, M(CLR),,9(2),795,2.7,1.3,1.7,-,1.5,0.8,0.1,-,7.03
119,Emerson Livorno,42, D(C),DMC,30(1),2569,1.6,1.6,0.8,0.6,5.9,0.5,0.7,-,7.03
120,Kaká AC Milan,40, M(CL),FW,27(3),2408,1.0,0.1,1.1,-,-,0.5,0.1,-,7.02
121,Maurizio Domizzi Udinese,42, D(C),,26,2229,2.5,2.2,1.5,0.1,5.2,0.9,0.7,-,7.02
122,Sime Vrsaljko Genoa,30, D(LR),M(R),22,1799,2.0,1.6,1.5,0.3,3,0.7,0.3,1,7.02
123,Yuto Nagatomo Inter,36, D(LR),M(LR),32(2),2847,1.2,1.1,1.1,0.1,1.2,0.9,0.1,-,7.02
124,Claudio Marchisio Juventus,36, M(C),,21(8),1987,2.2,1.4,1.1,-,0.6,1.3,0.1,-,7.02
125,Cristian Molinaro Parma Calcio 1913,39, D(L),M(L),11(5),1054,2.1,1.3,1.2,0.3,2.9,0.5,0.4,-,7.02
126,Manolo Gabbiadini Sampdoria,30, AM(CLR),FW,32(2),2731,0.8,0.6,1.6,-,0.5,0.4,0.1,-,7.01
127,Danilo D'Ambrosio Torino,34, D(CLR),M(LR),14,1214,2.1,1.1,1.8,0.2,1.6,0.5,0.2,-,7.01
128,Luca Rossettini Cagliari,37, D(CR),,36,3230,1.5,2.5,1.1,1.3,7.6,0.7,0.5,-,7.01
129,David Pizarro Fiorentina,43, M(C),,24(4),2202,1.9,1.3,0.6,-,0.6,1.1,0.2,-,7.01
130,Marek Hamsik Napoli,35, M(C),FW,23(5),1985,0.9,0.2,0.8,0.1,0.4,0.5,-,-,7.01
131,Alessandro Gamberini Genoa,41, D(C),,7(3),580,2.1,1.9,0.7,0.2,6.5,0.3,0.3,-,7.01
132,Christian Maggio Napoli,40, D(R),M(R),22,1959,3,2.2,1.1,0.4,2.8,1.3,0.2,-,7.01
133,Adem Ljajic Roma,31, AM(CLR),FW,17(11),1621,0.7,0.3,0.3,-,0.2,0.4,-,-,7.01
134,Matuzalém Genoa,42, M(C),,20(1),1609,2,1.3,1.5,-,1.0,1.1,0.2,-,7.01
135,Cesare Bovo Torino,39, D(C),,20,1674,1.5,1.7,1.3,0.2,4.5,0.4,0.8,-,7.0
136,Archimede Morleo Bologna,39, D(L),M(L),28(3),2569,2.7,2.1,1,0.2,3.3,0.8,0.2,-,7.0
137,Mattia Perin Genoa,29, GK,,37,3330,-,-,-,-,1.1,0.1,-,-,7.0
138,Francesco Lodi Genoa,38, M(C),,8(1),715,1.1,2.1,0.7,-,1.1,0.7,0.6,-,7.0
139,Emiliano Moretti Torino,41, D(CL),,36,3229,2.2,1.9,0.8,0.3,3.4,0.4,0.6,-,6.99
140,Lukasz Skorupski Roma,31, GK,,2,180,-,-,-,-,1.5,-,-,-,6.99
141,Domenico Maietta Verona,40, D(C),,23(2),1974,2.2,2,0.7,0.2,6.1,0.6,1,-,6.99
142,Andrea Barzagli Juventus,41, D(CR),,26,2288,1.6,1.7,0.6,0.4,2.9,0.3,0.4,1,6.99
143,Jasmin Kurtic Torino,33, M(CL),,14(2),1199,1.5,1.1,1.2,-,0.7,1,0.3,-,6.99
144,Nenad Tomovic Fiorentina,35, D(CLR),,23(2),2025,1.2,1.9,0.9,0.2,3.6,0.6,0.4,-,6.99
145,Marquinho Verona,36, M(CL),,13(2),1084,1.3,1.5,1.1,-,0.5,0.6,-,-,6.99
146,Angelo Ogbonna Juventus,34, D(C),,14(2),1262,1.2,1.5,1.1,0.6,3.1,0.3,0.4,-,6.99
147,Dusan Basta Udinese,38, D(R),M(R),26(4),2274,2,1.9,1.2,-,1.7,0.8,0.2,-,6.98
148,Thomas Manfredini Sassuolo,42, D(C),,3,270,2,3.7,1.7,1.3,7.3,2.7,0.3,1,6.98
149,Giovanni Marchese Genoa,38, D(CL),M(L),23(4),2123,1.8,1.4,1.1,0.3,5.9,0.8,0.7,-,6.98
150,Facundo Roncaglia Fiorentina,35, D(CLR),,11(2),1072,1.5,3.2,0.8,0.3,2.7,0.6,0.6,-,6.98
151,Mario Yepes Atalanta,46, D(C),,21(3),1899,2,1,0.9,0.2,6.9,0.7,0.7,-,6.98
152,Nicolò Cherubin Bologna,35, D(CL),,14(1),1133,1.5,1.9,0.9,0.3,5.3,0.4,0.4,-,6.98
153,Omar El Kaddouri Torino,32, AM(CL),,25(4),2113,1.8,0.6,1,-,0.2,0.6,-,-,6.98
154,Gabriel Silva Udinese,31, D(LR),M(L),29(2),2520,1.5,3,1.4,0.2,2.8,0.6,0.3,-,6.97
155,Germán Denis Atalanta,41, FW,,36(1),3241,0.5,0.2,1.6,-,1.0,0.2,0.2,-,6.97
156,Pasquale Schiattarella Livorno,35, DMC,M(R),17,1470,2.5,1.8,1.5,0.2,1.9,1.3,0.2,-,6.97
157,Lionel Scaloni Atalanta,44, D(R),,4(1),429,2.2,2,1.2,0.2,2.6,1.4,0.6,-,6.97
158,Alexis Rolín Catania,33, D(C),,20(5),1835,2.8,2.1,0.9,0.7,5.8,1.4,0.7,-,6.97
159,Rafael Verona,40, GK,,37,3330,-,-,-,-,1.3,-,-,-,6.97
160,Jonathan Biabiany Parma Calcio 1913,34, M(LR),FW,32(4),2746,1.3,0.6,0.8,0.1,0.6,0.4,0.1,-,6.97
161,Norbert Gyömbér Catania,30, D(CR),DMC,15(3),1438,2.3,2.2,0.6,0.9,5.2,0.6,0.9,-,6.97
162,Paulinho Livorno,36, FW,,35,3144,0.3,0.3,1.1,-,0.9,0.5,0.1,-,6.96
163,Manuel Pasqual Fiorentina,40, D(L),M(L),26,2180,2.7,1,0.9,0.1,2.2,1.1,0.2,-,6.96
164,Massimo Ambrosini Fiorentina,45, M(C),,16(5),1320,2.1,1.3,1.7,-,2.0,1.4,0.2,-,6.96
165,Pedro Mendes Parma Calcio 1913,32, D(CR),,4(2),435,2.3,1,2,0.7,6.2,0.7,0.8,-,6.96
