,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
226,Fabian Bredlow Stuttgart,27, GK,,4,360,-,-,26.8,87.9,-,3.3,-,6.58
227,Makoto Hasebe Eintracht Frankfurt,38, D(CR),M(CR),12(6),1184,-,0.2,51.8,86.6,-,3.3,0.1,6.57
228,Arne Maier Augsburg,23, M(C),,21(8),1871,6,1.1,25.8,77.1,1.1,2.3,-,6.57
229,Branimir Hrgota Greuther Fuerth,29, AM(CLR),FW,33(1),2789,5,1,19.6,75.0,0.5,0.5,0.1,6.57
230,Fabian Klos Arminia Bielefeld,34, FW,,14(11),1423,1,0.6,17.7,51.1,-,0.6,-,6.57
231,Erik Durm Eintracht Frankfurt,30, D(LR),M(LR),7,478,1,0.4,28.4,66.8,0.4,0.6,-,6.57
232,Stefan Posch Hoffenheim,25, D(CR),,26(2),2203,-,0.2,48.7,80.9,0.1,2.6,-,6.57
233,Armel Bella-Kotchap Bochum,20, D(C),,19(2),1679,-,0.1,34.6,76.5,-,2.8,-,6.56
234,Ishak Belfodil Hertha Berlin,30, AM(LR),FW,17(9),1643,2,0.8,17.5,71.1,0.1,0.2,-,6.56
235,Timo Horn FC Koln,29, GK,,13,1170,-,-,36.3,76.5,-,7.2,-,6.56
236,Nico Elvedi Borussia M.Gladbach,25, D(CLR),,28,2432,-,0.1,62.4,92.1,-,2.1,-,6.55
237,Vladimír Darida Hertha Berlin,32, M(CLR),FW,23(2),1799,5,1.4,34.5,75.8,0.6,2.2,0.1,6.55
238,Luca Kilian FC Koln,22, D(C),,25(5),2282,-,0.1,45.8,84.0,-,3.1,-,6.55
239,Marco Meyerhöfer Greuther Fuerth,26, D(R),M(R),25(1),2281,-,0.7,33.6,73.1,0.2,1.5,-,6.55
240,Odilon Kossounou Leverkusen,21, D(CR),,20(7),1791,1,0.2,40.3,82.4,0.1,2.6,-,6.55
241,Yussuf Poulsen RBL,28, AM(R),FW,12(13),1078,-,0.3,12.4,66.3,-,0.3,0.1,6.55
242,Munas Dabbur Hoffenheim,30, AM(C),FW,17(10),1317,3,0.6,18.1,73.5,0.1,0.6,0.1,6.54
243,Hamadi Al Ghaddioui Stuttgart,31, FW,,7(3),500,2,0.8,11.1,68.5,-,0.1,-,6.54
244,Andreas Linde Greuther Fuerth,29, GK,,12,1080,-,-,35.5,60.1,-,6.3,-,6.54
245,Rafal Gikiewicz Augsburg,34, GK,,34,3060,-,0.1,32.1,62.9,-,8.1,-,6.54
246,Jean-Paul Boëtius Mainz,28, AM(CL),FW,19(14),1802,2,0.8,26.4,77.6,0.4,1.9,-,6.54
247,Rafael Czichos FC Koln,32, D(C),,16(1),1404,1,0.1,63.2,81.8,-,5.6,0.1,6.54
248,Marcus Thuram Borussia M.Gladbach,25, AM(L),FW,8(12),885,-,0.7,10.9,72.9,0.1,0.2,-,6.54
249,Alessandro Schöpf Arminia Bielefeld,28, M(CLR),,27(4),2407,-,1.4,32.4,79.9,0.5,1.0,-,6.54
250,Omar Richards Bayern,24, D(L),M(L),5(7),437,-,0.3,25.3,86.5,0.1,0.4,-,6.54
251,Orel Mangala Stuttgart,24, M(C),,22(6),1863,3,1.0,27.9,83.6,-,0.8,-,6.53
252,Andrés Andrade Arminia Bielefeld,23, D(CL),,12(5),1046,-,0.2,25.0,69.4,0.1,1.4,-,6.53
253,Roland Sallai Freiburg,25, AM(CLR),FW,18(13),1560,4,0.6,13.5,70.2,0.4,0.5,0.1,6.53
254,Timothy Tillman Greuther Fuerth,23, AM(C),,23(6),2018,2,1.0,22.0,76.7,0.5,0.6,0.1,6.53
255,Sardar Azmoun Leverkusen,27, AM(C),FW,4(5),358,1,0.7,11.6,76.0,-,0.2,0.3,6.53
256,Masaya Okugawa Arminia Bielefeld,26, AM(CLR),FW,30(3),2545,1,0.8,13.9,62.6,-,0.4,-,6.52
257,Tanguy Nianzou Bayern,20, D(C),,6(11),577,1,0.3,31.5,91.2,0.1,1.4,-,6.52
258,Dedryck Boyata Hertha Berlin,31, D(C),,22(1),1900,-,0.2,34.9,84.1,-,1.5,-,6.52
259,Julian Ryerson Union Berlin,24, D(R),M(CLR),13(15),1421,-,0.6,17.0,74.6,0.6,0.8,-,6.52
260,Micky van de Ven Wolfsburg,21, Defender,,2(3),189,1,0.2,14.2,85.9,0.2,0.2,-,6.52
261,Kingsley Ehizibue FC Koln,27, D(R),M(R),6(10),675,1,0.6,17.1,72.6,0.4,0.9,-,6.52
262,Marc Roca Bayern,25, DMC,,4(5),378,-,0.6,31.4,88.0,0.2,1.3,-,6.51
263,Milos Pantovic Bochum,26, AM(CLR),,18(10),1539,3,1.2,15.7,68.2,0.6,0.7,0.1,6.51
264,Christopher Lenz Eintracht Frankfurt,27, D(L),M(L),6(9),659,1,0.9,26.1,76.2,0.7,1.3,-,6.51
265,Dan-Axel Zagadou Borussia Dortmund,23, D(CL),,10(5),950,-,-,60.2,88.2,-,2.4,-,6.51
266,Aster Vranckx Wolfsburg,19, M(C),,12(12),1139,-,0.5,17.2,79.6,0.2,0.5,0.1,6.51
267,Woo-Yeong Jeong Freiburg,22, AM(CR),FW,23(9),1795,2,0.8,18.7,74.5,0.2,0.3,-,6.51
268,Jérôme Roussillon Wolfsburg,29, D(L),M(L),18(8),1779,-,0.6,27.2,75.1,0.4,1.2,-,6.5
269,Marco Richter Hertha Berlin,24, AM(CLR),FW,19(11),1716,1,0.6,15.1,70.5,0.4,0.6,-,6.5
270,Nico Schulz Borussia Dortmund,29, D(L),M(L),9(7),834,2,0.4,33.8,84.8,0.1,1.0,-,6.5
271,Michael Esser Bochum,34, GK,,3,270,-,-,41.3,57.3,-,7.7,-,6.49
272,Pavao Pervan Wolfsburg,34, GK,,6,540,-,-,29.3,72.7,-,4.8,-,6.49
273,Marvin Friedrich Borussia M.Gladbach,26, D(C),,7(1),600,-,-,59.0,89.0,-,2.1,-,6.49
274,Ondrej Duda FC Koln,27, AM(C),FW,20(11),1618,-,0.6,20.5,75.2,0.3,1.2,-,6.49
275,Eric Choupo-Moting Bayern,33, M(CLR),FW,1(19),363,2,0.3,6.8,75.0,-,0.1,-,6.49
276,Pascal Stenzel Stuttgart,26, D(CR),M(R),9(7),894,-,0.3,36.2,82.6,0.3,5.4,-,6.49
277,Lucas Tousart Hertha Berlin,25, DMC,,22(8),1961,-,0.4,23.3,72.8,0.1,1.6,0.1,6.49
278,Angelo Stiller Hoffenheim,21, DMC,,18(8),1692,1,0.6,36.3,83.8,0.2,1.0,-,6.48
279,Dodi Lukébakio Wolfsburg,24, AM(CLR),FW,7(12),873,2,0.6,14.5,79.0,0.3,0.6,-,6.48
280,Danny Blum Bochum,31, AM(LR),FW,2(11),339,-,0.9,11.2,69.7,0.6,0.8,-,6.48
281,Alfred Finnbogason Augsburg,33, FW,,3(7),288,1,0.5,6.6,62.1,0.1,0.3,0.1,6.48
282,Joe Scally Borussia M.Gladbach,19, D(R),M(R),20(10),1905,2,0.6,25.6,78.5,0.4,1,0.1,6.48
283,Rubén Vargas Augsburg,24, AM(CLR),FW,26(3),2005,3,0.8,17.9,71.8,0.4,1,-,6.48
284,Jonathan Schmid Freiburg,32, D(R),M(CLR),6(7),583,1,0.7,20.1,78.9,0.2,1.7,-,6.47
285,Kevin Akpoguma Hoffenheim,27, D(CR),M(R),19(7),1535,2,0.4,27.8,75.3,0.1,1.3,-,6.47
286,Delano Burgzorg Mainz,23, AM(L),,0(3),24,-,-,1.0,100.0,-,-,-,6.47
287,Bouna Sarr Bayern,30, D(R),M(CLR),0(5),59,-,-,6.4,75.0,-,-,-,6.46
288,Anderson Lucoqui Mainz,25, D(L),M(L),9(4),743,-,0.5,15.3,60.3,0.2,0.7,-,6.46
289,Andreas Luthe Union Berlin,35, GK,,27,2430,-,-,32.6,61.8,-,7,-,6.45
290,Marius Wolf Borussia Dortmund,27, D(R),M(CLR),15(12),1324,1,0.4,23.0,78.1,0.1,0.6,-,6.45
291,Takuma Asano Bochum,27, AM(CLR),FW,20(7),1618,4,0.7,12.6,68.7,0.3,0.1,0.1,6.45
292,Jacob Barrett Arminia Bielefeld,27, D(L),,20(4),1641,-,0.3,23.3,71.3,0.3,1.3,-,6.45
293,Manuel Prietl Arminia Bielefeld,31, M(C),,23(3),2122,1,0.2,25.2,78.8,-,1.2,-,6.45
294,Jan Thielmann FC Koln,20, AM(CLR),FW,10(19),1182,3,0.8,11.5,62.5,0.5,0.4,-,6.45
295,Peter Pekarík Hertha Berlin,35, D(LR),M(R),26(1),2239,-,0.5,32.7,76.8,0.5,1.9,-,6.44
296,Gian-Luca Itter Greuther Fuerth,23, D(CL),,16(8),1453,1,0.4,26.5,76.1,0.5,1.1,-,6.44
297,Sebastian Vasiliadis Arminia Bielefeld,24, M(C),,16(3),1199,-,0.3,17.4,64.8,0.1,0.9,-,6.44
298,Steffen Tigges Borussia Dortmund,24, Forward,,0(9),105,-,0.1,4.3,53.8,0.1,0.1,-,6.43
299,Jamie Leweling Greuther Fuerth,21, AM(R),FW,22(11),1959,1,0.5,10.8,65.9,0.2,0.4,-,6.43
