,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
41,César Azpilicueta Chelsea,33, D(CLR),M(R),37,3330,6,0.8,74.6,86.7,0.4,3.4,0.2,7.18
42,Shane Duffy Brighton,30, D(C),,37,3294,1,0.2,36.7,76.4,0.1,3.6,-,7.18
43,Kevin Long Burnley,32, D(C),,16,1440,2,0.4,33.8,71.7,-,3.8,-,7.16
44,Fabian Delph Man City,32, D(L),M(CL),21(1),1746,2,0.5,73.4,93.0,0.1,2.4,-,7.16
45,Wilfred Ndidi Leicester,25, D(C),DMC,33,2899,3,0.4,51.0,76.1,-,2.4,0.1,7.14
46,Nicolás Otamendi Man City,34, D(C),,33(1),2968,-,0.4,90.4,91.9,-,4.3,-,7.13
47,Marcos Alonso Chelsea,31, D(CL),M(L),33,2860,2,1.0,40.8,79.4,0.5,1.2,-,7.13
48,Nacho Monreal Arsenal,36, D(CL),M(L),26(2),2244,2,0.5,61.4,89.5,0.2,1.6,-,7.13
49,Theo Walcott Everton,33, M(CLR),FW,13(1),1153,3,1.0,21.9,75.9,0.9,0.6,-,7.13
50,Ben Mee Burnley,33, D(CL),,29,2610,-,0.2,36.9,76.4,-,3.9,-,7.12
51,Kurt Zouma Stoke,28, D(CR),,32(2),2888,-,0.2,30.0,78.3,-,2.5,-,7.12
52,Ashley Young Man Utd,37, D(LR),M(LR),28(2),2448,4,0.9,42.8,79.5,1.1,3.2,-,7.12
53,Andros Townsend Crystal Palace,31, AM(LR),FW,35(1),3129,7,1.8,28.4,78.6,1.3,0.9,0.1,7.11
54,Oleksandr Zinchenko Man City,25, D(L),M(CLR),6(2),533,-,1.0,84.0,92.4,-,2.1,-,7.11
55,Joe Gomez Liverpool,25, D(CLR),,21(2),1901,2,0.7,58.1,84.5,0.4,2.1,-,7.11
56,Christopher Schindler Huddersfield,32, D(C),,37,3266,1,0.2,37.5,81.4,-,2.5,-,7.11
57,Robbie Brady Burnley,30, D(L),M(CLR),15,1279,2,1.7,30.3,68.1,2.6,2.1,0.2,7.1
58,Alexander Sørloth Crystal Palace,26, AM(R),FW,4,360,-,1.5,26.8,60.7,-,0.8,-,7.1
59,Cesc Fàbregas Chelsea,35, M(CL),FW,25(7),2309,4,2.8,68.4,83.5,1.3,4.0,0.3,7.1
60,Virgil van Dijk Southampton,31, D(C),,11(1),993,-,0.3,52.8,85.8,-,3.0,-,7.1
61,Ryan Shawcross Stoke,35, D(C),,27,2372,1,0.1,24.7,67.3,-,2.1,-,7.09
62,Aymeric Laporte Man City,28, D(CL),,9,807,-,0.2,90.1,92.5,0.1,4.7,-,7.09
63,Dele Alli Tottenham,26, M(CL),FW,34(2),2972,10,1.8,34.8,77.2,0.1,1.1,0.2,7.09
64,Alexandre Lacazette Arsenal,31, M(CLR),FW,26(6),2212,4,1.1,22.6,76.7,0.1,0.3,-,7.09
65,Ben Davies Tottenham,29, D(CL),M(L),26(3),2325,6,1.6,45.0,80.1,1.2,1.6,-,7.08
66,Ruben Loftus-Cheek Crystal Palace,26, M(CLR),,21(3),1875,3,1.1,30.1,82.4,0.1,1.0,-,7.08
67,Laurent Koscielny Arsenal,37, D(C),,25,2227,-,0.3,69.8,89.0,-,4.4,-,7.08
68,Harry Maguire Leicester,29, D(C),,38,3420,4,0.5,45.8,78.4,0.1,4.6,-,7.08
69,Marko Arnautovic West Ham,33, AM(CLR),FW,28(3),2323,6,1.1,22.1,71.5,0.3,0.3,0.1,7.07
70,Antonio Valencia Man Utd,37, D(R),M(R),31,2743,1,0.7,51.7,85.3,0.5,2.4,-,7.07
71,Lasse Sørensen Stoke,23, DMC,,1,76,1,2.0,54.0,74.1,1,3.0,-,7.06
72,Florian Lejeune Newcastle,31, D(C),,24,2104,2,0.3,44.6,76.8,-,4.5,-,7.05
73,Kyle Walker Man City,32, D(CR),M(R),32,2787,6,0.9,73.8,87.8,0.2,2.7,-,7.05
74,Gabriel Jesus Man City,25, AM(LR),FW,19(10),1673,3,0.7,20.4,79.7,-,0.4,0.1,7.05
75,Manuel Lanzini West Ham,29, M(CLR),,23(4),2049,6,1.5,45.0,87.6,0.6,1.1,0.1,7.04
76,Jamaal Lascelles Newcastle,28, D(C),,32(1),2928,-,0.2,35.9,77.1,-,2.4,-,7.04
77,Vincent Kompany Man City,36, D(C),,17,1397,1,0.2,84.1,92.6,-,4.9,0.1,7.04
78,Kieran Trippier Tottenham,32, D(LR),M(R),21(3),1914,5,1.7,52.8,81.4,1,3.1,0.1,7.04
79,Eric Bailly Man Utd,28, D(CR),,11(2),1000,-,0.2,32.8,86.2,-,1.4,0.1,7.03
80,Arthur Masuaku West Ham,29, D(L),M(L),21(6),1873,3,0.6,25.3,80.5,0.5,1.0,-,7.02
81,Lewis Dunk Brighton,30, D(C),,38,3420,1,0.3,39.3,78.4,0.1,4.3,-,7.02
82,Jóhann Gudmundsson Burnley,32, AM(CLR),,32(3),2840,8,1.9,23.0,73.7,1.8,1.2,-,7.02
83,Andrew Robertson Liverpool,28, D(L),M(L),22,1943,5,1.1,64.6,87.1,0.5,1.9,-,7.02
84,Craig Dawson West Brom,32, D(CR),,28,2509,-,0.4,32.4,69.5,0.5,2.2,-,7.02
85,Terence Kongolo Huddersfield,28, D(CL),,11(2),1047,-,0.2,23.9,71.4,0.2,0.9,-,7.02
86,Granit Xhaka Arsenal,30, D(L),M(C),37(1),3266,7,1.0,82.0,86.9,0.8,4.9,0.1,7.02
87,Badou Ndiaye Stoke,32, M(C),,13,1140,1,0.5,26.0,82.2,0.1,1.6,-,7.02
88,Trent Alexander-Arnold Liverpool,24, D(R),M(R),18(1),1576,1,1.3,53.0,77.3,0.9,3.9,0.1,7.02
89,Luka Milivojevic Crystal Palace,31, DMC,,35(1),3082,1,0.6,45.9,80.2,0.4,3.4,-,7.01
90,Willian Chelsea,34, AM(CLR),,20(16),1883,7,1.7,25.7,80.2,0.6,1.1,0.1,7.01
91,Abdoulaye Doucouré Watford,29, M(C),,37,3325,3,1.1,60.6,83.6,0.2,2.3,0.1,7.0
92,Dejan Lovren Liverpool,33, D(C),,24(5),2125,1,0.2,62.2,88.5,0.1,3.1,-,6.99
93,Son Heung-Min Tottenham,30, M(CLR),FW,27(10),2312,6,1.1,24.8,85.2,0.1,0.4,0.1,6.99
94,Ahmed Hegazy West Brom,31, D(C),,38,3387,-,0.2,31.2,73.1,0.1,3.6,-,6.98
95,Jamie Vardy Leicester,35, AM(L),FW,37,3258,1,0.9,12.5,60.5,0.2,0.4,-,6.98
96,Cuco Martina Everton,33, D(CLR),,20(1),1831,2,0.6,37.1,77.9,0.7,2.1,-,6.98
97,Matthew Lowton Burnley,33, D(LR),M(R),25(1),2295,3,0.5,31.7,68.9,0.6,2.8,-,6.97
98,Matt Targett Southampton,27, D(L),M(L),2,167,-,1.0,40.0,72.5,1.5,3.0,0.5,6.97
99,Simon Francis Bournemouth,37, D(CR),,31(1),2710,1,0.8,50.2,73.5,0.8,3.8,-,6.96
100,Henrikh Mkhitaryan Man Utd,33, M(CLR),FW,11(4),931,5,1.9,35.4,82.5,0.7,0.9,0.3,6.96
101,Yohan Benalouane Leicester,35, D(CR),,1,90,-,-,27.0,63.0,-,2.0,-,6.96
102,Eric Dier Tottenham,28, D(CR),DMC,32(2),2827,2,0.4,66.1,86.3,0.1,4.8,-,6.96
103,Kenedy Newcastle,26, D(L),M(LR),13,1030,2,1,27.0,77.2,0.8,0.6,-,6.95
104,Idrissa Gueye Everton,33, M(C),,32(1),2757,1,0.5,47.5,84.7,0.1,2.2,-,6.95
105,David Ospina Arsenal,34, GK,,4(1),380,-,-,23.4,69.2,-,4.4,-,6.95
106,Jordan Henderson Liverpool,32, D(C),M(CLR),25(2),2173,1,0.9,77.2,84.4,0.2,5.6,0.1,6.95
107,Marouane Fellaini Man Utd,34, M(C),,5(11),613,-,0.3,24.6,85.2,-,0.7,-,6.94
108,Davinson Sánchez Tottenham,26, D(C),,29(2),2535,-,0.1,60.2,89.4,-,3.9,-,6.94
109,Jesús Gámez Newcastle,37, D(LR),,1(1),97,-,2,22.5,82.2,0.5,1.0,-,6.94
