,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
159,Mohamed Diamé Newcastle,35, M(CLR),,23(8),2043,2.9,1.5,1.4,-,0.9,1.5,0.2,-,6.85
160,David Luiz Chelsea,35, D(C),DMC,9(1),839,1.8,2.4,1.2,0.1,4.1,1,0.5,-,6.85
161,Vicente Iborra Leicester,34, M(C),,17(2),1417,1.2,1,1,-,2.6,1.4,0.6,-,6.85
162,Mikel Merino Newcastle,26, M(C),,14(10),1343,2.3,1.4,1.3,-,1,1.6,0.3,-,6.85
163,Richarlison Watford,25, AM(CLR),FW,32(6),2827,1.7,0.6,1,-,0.8,0.8,0.1,-,6.84
164,Kyle Naughton Swansea,33, D(CLR),M(R),34,3033,2.7,1.8,0.9,0.1,3,1.4,0.4,1,6.84
165,Matt Ritchie Newcastle,33, D(L),M(CLR),32(3),2812,1.3,1,1.1,0.1,1.5,1.1,0.1,-,6.84
166,Daley Blind Man Utd,32, D(CL),DMC,4(3),361,0.9,1,0.6,-,1.7,0.7,-,-,6.84
167,Claudio Bravo Man City,39, GK,,2(1),225,-,-,-,-,-,0.3,-,-,6.83
168,David de Gea Man Utd,32, GK,,37,3330,-,-,-,-,0.4,-,-,-,6.83
169,Robert Elliot Newcastle,36, GK,,16,1440,-,-,-,-,1.1,0.1,-,-,6.83
170,Eldin Jakupovic Leicester,38, GK,,2,180,-,-,-,-,2.5,-,-,-,6.83
171,Jack Wilshere Arsenal,30, M(CLR),,12(8),1188,0.8,0.4,0.8,-,0.3,0.8,0.1,-,6.82
172,Phil Jagielka Everton,40, D(CR),,23(2),2065,1.3,1.6,0.3,0.4,7.1,0.5,0.8,-,6.82
173,Jesse Lingard Man Utd,29, AM(CLR),FW,20(13),1823,0.9,0.3,1,-,0.3,0.7,0.1,-,6.82
174,Joel Ward Crystal Palace,33, D(CLR),DMC,19,1616,1.8,1.5,1.3,0.5,3.2,0.6,0.6,1,6.82
175,Ben Chilwell Leicester,25, D(L),M(L),20(4),1852,1.5,1.2,0.5,0.3,2.6,0.7,0.2,-,6.82
176,Christian Fuchs Leicester,36, D(CL),M(L),21(4),1918,1.6,2.3,0.5,0.2,2.8,1,0.1,1,6.81
177,Pascal Groß Brighton,31, M(CR),FW,35(3),2949,0.9,0.4,0.9,-,0.5,1.5,0.1,-,6.81
178,Alfie Mawson Swansea,28, D(C),,38,3420,0.8,0.9,0.5,0.6,5.8,0.3,0.8,-,6.81
179,Mason Holgate Everton,26, D(CR),DMC,13(2),1183,1.5,1.5,0.8,0.2,5.5,0.7,0.6,-,6.81
180,Marvin Zeegelaar Watford,32, D(CL),M(L),12,995,1.9,1.7,1.4,0.3,2.1,1.1,0.1,-,6.81
181,Ragnar Klavan Liverpool,37, D(C),,16(3),1449,0.7,0.8,0.4,0.5,4.3,0.3,0.3,-,6.81
182,Mark Noble West Ham,35, M(C),,28(1),2405,2.1,1.7,1.0,-,0.7,2.1,0.3,-,6.81
183,Mamadou Sakho Crystal Palace,32, D(C),,18(1),1599,1.1,1.6,0.2,0.4,5.2,0.4,0.6,-,6.81
184,Cheikhou Kouyaté West Ham,32, D(CR),DMC,32(1),2803,2.2,1.0,1.4,0.1,1.5,1.2,0.3,-,6.8
185,Marc Albrighton Leicester,32, D(R),M(LR),30(4),2544,1.5,0.8,0.6,0.1,0.7,1.1,0.1,-,6.8
186,Gerard Deulofeu Watford,28, AM(CLR),FW,5(2),438,0.7,0.6,0.4,-,0.3,1.3,-,-,6.8
187,Andreas Christensen Chelsea,26, D(C),DMC,23(4),2071,1.0,1.4,0.3,0.4,3.9,0.2,0.6,-,6.8
188,Alberto Moreno Liverpool,30, D(L),M(L),14(2),1264,2.2,0.8,0.5,0.3,2.4,1.0,0.1,-,6.8
189,Yohan Cabaye Crystal Palace,36, M(C),,28(3),2389,2.3,2.5,1.1,-,0.9,2.4,0.1,-,6.8
190,Patrick van Aanholt Crystal Palace,32, D(L),M(L),25(3),2186,1.7,1.7,0.6,0.2,2.0,0.6,0.2,-,6.8
191,Jack Stephens Southampton,28, D(CR),,22,1980,1.3,1.9,0.6,0.5,4.8,0.5,0.8,-,6.79
192,Dale Stephens Brighton,33, M(C),,36,3240,2.8,1.8,1.4,0.1,1.9,2.3,0.4,-,6.79
193,Héctor Bellerín Arsenal,27, D(R),M(R),34(1),3051,1.6,0.7,1.0,0.1,2.0,0.8,0.2,-,6.79
194,Chris Wood Burnley,30, FW,,20(4),1634,0.3,-,0.8,-,0.7,0.4,0.2,-,6.79
195,Ciaran Clark Newcastle,33, D(CL),,19(1),1745,1.3,0.9,0.9,0.9,7.0,0.5,0.5,-,6.79
196,Georginio Wijnaldum Liverpool,31, M(CLR),,27(6),2387,1.0,0.8,0.4,0.1,0.6,0.4,0.1,-,6.79
197,Anthony Knockaert Brighton,30, AM(LR),,27(6),2427,1.2,0.7,0.7,-,0.4,1.2,0.1,-,6.79
198,Bernardo Silva Man City,28, M(CLR),FW,15(20),1520,0.8,0.3,0.3,-,0.3,0.7,-,-,6.79
199,James Milner Liverpool,36, D(LR),M(CLR),16(16),1764,1.8,0.7,0.9,0.1,0.7,0.8,0.2,-,6.78
200,Dusan Tadic Southampton,33, AM(CLR),FW,34(2),2813,1.3,0.5,1.3,-,0.5,0.7,0.1,-,6.78
201,Olivier Giroud Chelsea,36, FW,,6(7),610,0.3,0.1,0.5,-,0.4,0.2,-,-,6.78
202,Jonny Evans West Brom,34, D(CL),,26(2),2273,1.0,1.7,0.9,0.1,4.5,0.7,0.5,1,6.78
203,Steve Mounié Huddersfield,28, FW,,21(7),1858,0.4,0.3,1.0,-,1.0,0.7,0.1,-,6.78
204,Adrián West Ham,35, GK,,19,1710,0.1,-,0.1,-,1.1,0.2,-,-,6.78
205,Salomón Rondón West Brom,33, FW,,32(4),2772,0.4,0.4,1.2,-,0.6,0.6,-,-,6.77
206,Steven Defour Burnley,34, DMC,,24,2009,1.4,1.9,0.5,-,0.8,1.5,0.3,-,6.77
207,Calum Chambers Arsenal,27, D(CR),DMC,10(2),869,1.4,1.5,0.8,0.6,3.7,0.8,0.9,-,6.77
208,Aleksandar Dragovic Leicester,31, D(CR),,7(4),767,1.2,1.5,0.6,0.7,3.8,0.5,0.7,-,6.76
209,Daryl Janmaat Watford,33, D(CR),M(R),21(2),1822,2.0,1.4,0.6,0.2,2.3,1.3,0.2,-,6.76
210,Daniel Sturridge Liverpool,33, M(R),FW,5(4),431,-,-,0.1,-,0.1,0.1,-,-,6.76
211,Jonathan Hogg Huddersfield,33, D(C),DMC,29(1),2408,3.1,2.3,1.1,0.1,1.5,2.1,0.4,-,6.76
212,Jack Butland Stoke,29, GK,,35,3150,-,-,-,-,1.1,-,-,1,6.76
213,José Holebas Watford,38, D(CL),M(L),26(2),2382,1.8,1,1.3,0.4,2.9,0.9,0.3,-,6.76
214,Federico Fernández Swansea,33, D(C),,30,2677,1.3,1.3,1,0.8,6.6,0.3,0.9,1,6.76
215,Mame Diouf Stoke,34, M(LR),FW,30(5),2602,1.4,0.4,1.1,-,2.0,0.4,-,-,6.76
216,Paul Dummett Newcastle,31, D(CL),,19(1),1603,1.4,1.2,0.4,0.5,4.6,0.7,0.5,-,6.76
217,Marcus Rashford Man Utd,25, AM(CLR),FW,17(18),1810,0.4,0.2,0.6,-,0.4,0.3,-,-,6.76
218,Kiko Femenía Watford,31, D(LR),M(R),19(4),1715,1.6,1.5,0.3,-,1.3,0.6,0.1,-,6.76
219,Charlie Taylor Burnley,29, D(CL),M(L),10(1),949,1.5,1.4,0.6,0.1,3.5,0.5,0.5,-,6.75
220,DeAndre Yedlin Newcastle,29, D(R),M(R),31(3),2842,1.7,1.3,0.9,0.2,2.7,0.8,0.2,1,6.75
221,Angelo Ogbonna West Ham,34, D(C),,32,2880,1,1.8,0.5,0.5,6.0,0.3,0.8,-,6.75
222,Davy Pröpper Brighton,31, M(C),,35,3120,2.1,1.7,1.2,-,2.0,1.9,0.3,-,6.75
223,James McArthur Crystal Palace,35, M(CLR),,27(6),2434,1.8,1.1,1.4,-,1.1,1.2,0.1,-,6.75
224,Petr Cech Arsenal,40, GK,,34,3040,-,-,-,-,1.3,-,-,-,6.75
225,Pablo Zabaleta West Ham,37, D(R),DMC,37,3291,2.6,1.6,0.9,-,3.4,1.4,0.4,1,6.74
226,Danny Rose Tottenham,32, D(L),M(L),9(1),802,1.5,0.9,1.2,0.2,1.0,0.7,0.6,-,6.74
227,Hugo Lloris Tottenham,35, GK,,36,3240,-,0.1,-,-,1.5,0.1,-,-,6.74
228,Wayne Hennessey Crystal Palace,35, GK,,27,2430,-,0.1,-,-,0.6,-,-,-,6.74
229,Joselu Newcastle,32, FW,,19(11),1716,0.7,0.4,1,-,1.2,0.9,0.1,-,6.74
230,Cenk Tosun Everton,31, FW,,12(2),991,0.4,0.1,1.8,-,0.8,0.7,0.3,-,6.74
231,Etienne Capoue Watford,34, D(C),M(CL),18(5),1542,1.9,1.9,0.9,-,1.5,1.2,-,-,6.74
232,Michel Vorm Tottenham,39, GK,,1,90,-,-,-,-,1.0,-,-,-,6.74
233,Jack Cork Burnley,33, DMC,,38,3420,1.6,1.1,0.6,-,2.1,1.1,0.4,-,6.74
234,Will Hughes Watford,27, M(CLR),,11(4),995,2.3,1,1.3,-,0.4,0.7,0.1,-,6.74
