,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
254,Christian Atsu Ghana,30, AM(CLR),,3,239,-,2,31.7,81.1,1.3,1.0,-,6.8
255,Antoine Griezmann France,31, AM(CLR),FW,3(2),295,-,1.4,21.8,81.7,1.2,0.6,0.4,6.8
256,Juwon Oshaniwa Nigeria,32, Defender,,4,360,-,0.3,23.5,76.6,0.8,0.8,-,6.79
257,Jasper Cillessen Netherlands,33, GK,,7,692,-,-,29.4,55.8,-,7.9,-,6.79
258,Glen Johnson England,38, D(CLR),M(R),2,180,1,2.5,59.5,86.6,-,2.5,-,6.79
259,Sead Kolasinac Bosnia and Herzegovina,29, D(CL),DMC,2,180,-,1,42.5,84.7,-,0.5,-,6.79
260,Koo Ja-Cheol South Korea,33, M(CLR),,3,270,-,0.3,36.7,90.9,-,2.7,-,6.79
261,Antonio Candreva Italy,35, M(CLR),,2,136,1,1,25.5,82.4,0.5,-,-,6.79
262,Oswaldo Minda Ecuador,39, DMC,,2,173,-,0.5,34.0,76.5,-,3,-,6.79
263,Bryan Ruiz Costa Rica,37, M(CLR),FW,5,496,-,1.8,39.4,81.2,0.4,1.8,-,6.78
264,Kim Young-Gwon South Korea,32, D(C),,3,270,-,-,48.0,87.5,-,8,0.3,6.78
265,Álvaro González Uruguay,38, D(R),DMC,3(1),266,-,0.8,23.5,74.5,0.3,2.5,-,6.78
266,Mathew Leckie Australia,31, M(CLR),,3,270,-,1.7,26.0,80.8,0.3,0.7,0.3,6.78
267,Aleksey Kozlov Russia,35, D(R),M(R),2,153,-,0.5,27.0,79.6,0.5,1,-,6.78
268,Johnny Acosta Costa Rica,39, Defender,,1(1),165,-,-,23.0,73.9,-,1,-,6.78
269,Steve Von Bergen Switzerland,39, D(C),,2,103,-,-,19.0,84.2,-,1,-,6.78
270,Miguel Layún Mexico,34, D(LR),M(CLR),4,360,-,1.3,24.5,76.5,0.8,1.5,-,6.77
271,Daniel Opare Ghana,32, D(LR),M(R),1,90,-,1,55.0,76.4,2,2,-,6.77
272,Andrés Guardado Mexico,36, D(L),M(CL),4,333,-,1.3,32.5,77.7,1.3,1.5,0.3,6.77
273,Gastón Ramírez Uruguay,31, AM(CLR),FW,0(2),49,1,2.5,21.0,76.2,2.5,2.5,-,6.77
274,Sime Vrsaljko Croatia,30, D(LR),M(R),2,148,-,-,29.5,76.3,-,1.5,-,6.77
275,Graham Zusi USA,36, D(R),M(CLR),3(1),259,2,1.3,25.0,79.0,0.8,1.3,-,6.76
276,Bruno Alves Portugal,40, D(C),,3,270,-,-,43.3,86.2,-,7.3,-,6.76
277,Michel Babatunde Nigeria,29, Midfielder,,2,141,1,0.5,19.0,89.5,-,-,-,6.76
278,Santi Cazorla Spain,37, M(CLR),,1(1),83,-,0.5,29.0,93.1,1,3,-,6.76
279,Eduardo Vargas Chile,32, AM(CLR),FW,4,311,2,0.8,18.5,77.0,-,0.8,-,6.76
280,Álvaro Pereira Uruguay,36, D(L),M(L),3,206,-,0.3,23.7,63.4,0.3,1.3,0.3,6.76
281,Christian Bolaños Costa Rica,38, M(CLR),,4(1),414,2,2,23.6,68.6,1,1.4,-,6.75
282,Afriyie Acquah Ghana,30, M(C),,0(1),14,-,-,8.0,87.5,-,1.0,-,6.75
283,Silvestre Varela Portugal,37, M(CLR),,0(2),49,-,0.5,11.5,87.0,-,0.5,-,6.74
284,Celso Borges Costa Rica,34, D(C),M(C),5,500,-,1,40.0,87.0,-,2.6,-,6.74
285,Dries Mertens Belgium,35, AM(CLR),FW,3(2),272,-,1,15.6,71.8,1.2,1.2,0.2,6.74
286,Zvjezdan Misimovic Bosnia and Herzegovina,40, AM(C),FW,2,165,-,1.5,42.5,85.9,0.5,2.0,0.5,6.73
287,Lee Yong South Korea,35, D(R),,3,270,-,0.3,37.7,73.5,0.3,2.0,-,6.72
288,Jordi Alba Spain,33, D(L),M(L),3,270,-,-,64.0,82.8,-,2.0,0.3,6.72
289,Beto Portugal,40, GK,,2,179,-,-,29.5,72.9,-,7.5,-,6.72
290,Gonzalo Jara Chile,37, D(CR),DMC,4,391,-,0.3,57.5,87.0,0.3,8.8,-,6.72
291,Andrey Eshchenko Russia,38, D(LR),M(R),1(1),118,1,1.5,32.5,83.1,-,1,-,6.71
292,David Myrie Costa Rica,34, Defender,,0(1),42,-,-,5.0,80.0,-,-,-,6.71
293,Kyle Beckerman USA,40, DMC,,3,270,-,-,44.3,90.2,-,3.3,-,6.71
294,Jordan Henderson England,32, D(C),M(CLR),2,160,-,1.5,55.0,89.1,-,5.5,-,6.71
295,Arthur Boka Ivory Coast,39, D(L),M(C),3,255,1,1.3,31.7,78.9,1,0.7,-,6.7
296,Juan Quintero Colombia,29, AM(C),,1(2),93,-,1,13.0,71.8,0.3,0.7,-,6.7
297,Olivier Giroud France,36, FW,,2(3),165,1,0.6,10.4,63.5,-,-,-,6.7
298,Maxi Rodríguez Argentina,41, M(CL),FW,1(1),66,-,0.5,18.0,97.2,-,-,0.5,6.7
299,David Silva Spain,36, M(CLR),FW,2(1),175,-,2.3,41.3,80.6,-,0.7,0.7,6.69
300,Fernando Torres Spain,38, FW,,1(2),144,-,-,14.7,68.2,-,-,-,6.69
301,Ricardo Costa Portugal,41, D(C),,1(1),135,-,0.5,35,92.9,-,3.5,-,6.69
302,João Moutinho Portugal,36, M(C),,3,270,-,3,72,86.6,0.7,8,-,6.69
303,Phil Jagielka England,40, D(CR),,2,180,-,-,44,94.3,-,3.5,-,6.69
304,Anthony Henri Vanden Borre Belgium,35, D(R),,1,90,-,-,40,72.5,-,-,-,6.68
305,Jorge Guagua Ecuador,41, Defender,,3,270,-,-,22,77.3,-,1.3,-,6.68
306,Michael Bradley USA,35, D(C),M(C),4,390,1,1,63,86.1,0.3,4.5,0.5,6.68
307,Adnan Januzaj Belgium,27, AM(CLR),,1,60,-,-,18,61.1,-,-,-,6.67
308,José Rojas Chile,39, D(CL),,0(1),13,-,-,-,-,-,-,-,6.67
309,Kim Shin-Wook South Korea,34, FW,,1(1),100,-,1.5,15.5,61.3,-,-,-,6.67
310,Reza Ghoochannejhad Iran,35, AM(CR),FW,3,270,-,-,17.7,69.8,-,0.3,-,6.67
311,Enzo Pérez Argentina,36, M(CR),,2(1),226,-,1,30.7,90.2,0.3,1.3,-,6.67
312,Marcelo Díaz Chile,35, DMC,,4,391,-,0.5,52.8,86.7,0.5,5.0,-,6.66
313,Dejan Lovren Croatia,33, D(C),,3,270,-,0.3,29.7,93.3,-,5.3,-,6.66
314,Fred Brazil,39, FW,,6,472,-,0.5,17.7,67.0,-,0.7,0.2,6.66
315,Jorge Claros Honduras,36, M(C),,2(1),212,-,0.7,45.0,88.1,-,5.3,-,6.65
316,Joseph Yobo Nigeria,42, D(C),,3(1),331,-,0.3,25.3,89.1,-,1.8,-,6.65
317,Juan Carlos García Honduras,34, Defender,,1(1),135,-,0.5,40.5,84.0,0.5,2.0,0.5,6.65
318,Alejandro Bedoya USA,35, M(CR),FW,3(1),288,-,0.3,24.8,86.9,0.3,0.5,-,6.65
319,Nicolás Lodeiro Uruguay,33, M(CLR),FW,2(1),144,-,1,26.3,74.7,0.7,1.3,0.3,6.64
320,Leighton Baines England,37, D(L),M(L),2,180,-,2.5,45.5,85.7,1,1.5,-,6.64
321,Pepe Reina Spain,40, GK,,1,90,-,-,23.0,56.5,-,5,-,6.63
322,Kevin Mirallas Belgium,35, M(CLR),FW,2(2),225,-,2.3,12.5,78.0,1.3,0.5,-,6.63
323,Vedran Corluka Croatia,36, D(C),,3,270,-,-,37.7,82.3,-,8,-,6.63
324,Aurélien Chedjou Cameroon,37, D(C),DMC,2,136,-,-,22.5,86.7,-,1.5,-,6.63
325,Bruno Martins Indi Netherlands,30, D(CL),,5(1),461,-,0.2,45.7,91.2,-,5.2,-,6.63
326,Matteo Darmian Italy,32, D(CLR),M(LR),3,270,-,0.3,31.0,86.0,-,1.3,-,6.62
327,Edinson Cavani Uruguay,35, AM(LR),FW,4,360,1,1,25.3,79.2,0.3,2.3,0.3,6.62
328,Martín Cáceres Uruguay,35, D(CLR),M(R),4,360,-,0.5,42.3,80.5,0.5,3,-,6.62
329,Moussa Sissoko France,33, M(CR),,2(2),214,-,1.3,24.8,79.8,0.3,-,-,6.62
330,Sergio Romero Argentina,35, GK,,7,721,-,-,25.4,55.1,-,5.1,-,6.61
331,André Almeida Portugal,32, D(CLR),DMC,1(1),71,-,-,16.0,87.5,-,-,-,6.61
332,Didier Zokora Ivory Coast,41, M(C),,2,180,-,-,51.5,92.2,-,5,-,6.61
333,Ezequiel Lavezzi Argentina,37, AM(CLR),FW,4(2),359,1,1,18.7,77.7,0.7,0.3,-,6.61
334,Fabian Johnson USA,34, D(LR),M(CLR),4,302,-,0.8,20.5,76.8,0.3,-,-,6.61
335,Aleksandr Samedov Russia,38, AM(CR),,3,270,-,1.7,39.3,71.2,1.3,0.7,-,6.6
336,Amir Hossein Sadeghi Iran,41, defender,,3,270,-,-,13.7,75.6,-,1.7,-,6.6
337,Vasilis Torosidis Greece,37, D(CLR),M(R),4,391,-,0.8,34.8,71.9,0.5,1.5,-,6.6
338,Fredy Guarín Colombia,36, M(CR),,2(1),189,-,0.3,23.0,75.4,-,0.7,-,6.59
339,Pejman Montazeri Iran,39, Defender,,3,270,-,1,20.7,85.5,1,0.7,-,6.58
340,Anel Hadzic Bosnia and Herzegovina,33, M(C),,1,61,-,-,33.0,87.9,-,1,-,6.58
341,Cesc Fàbregas Spain,35, M(CL),FW,0(2),34,1,1,20.0,85.0,0.5,3,0.5,6.58
342,John Boye Ghana,35, D(C),,3,270,-,0.3,29.7,87.6,-,3,-,6.58
343,Yun Suk-Young South Korea,32, D(L),M(L),3,270,-,0.7,31.0,86.0,-,1.7,-,6.58
344,Xabi Alonso Spain,40, M(C),,3,192,-,0.3,53.0,89.3,-,5.3,-,6.58
345,Seyed Jalal Hosseini Iran,40, Defender,,3,270,-,-,10.3,71.0,-,1.3,-,6.57
346,Rúben Amorim Portugal,37, M(C),,1,90,-,1,37.0,86.5,-,3,-,6.57
347,Hulk Brazil,36, AM(CLR),FW,5(1),399,-,0.8,15.0,71.1,0.5,0.3,-,6.57
348,Jozy Altidore USA,33, FW,,1,24,-,-,4.0,75.0,-,-,-,6.56
349,Vedad Ibisevic Bosnia and Herzegovina,38, FW,,1(2),144,-,0.3,11.0,66.7,-,-,-,6.56
350,Alexander Kerzhakov Russia,39, FW,,1(2),101,-,-,6.3,47.4,-,0.3,-,6.55
351,Shinji Kagawa Japan,33, M(CL),,2(1),204,-,1.7,37.7,87.6,0.3,2.3,0.3,6.55
352,DeAndre Yedlin USA,29, D(R),M(R),0(3),112,-,1,14.0,76.2,0.3,0.3,-,6.55
353,Romelu Lukaku Belgium,29, AM(R),FW,2(2),177,-,0.5,9.0,75.0,0.3,-,-,6.55
354,Kim Seung-Gyu South Korea,32, Goalkeeper,,1,90,-,-,19.0,52.6,-,6,-,6.55
355,Valon Behrami Switzerland,37, M(C),,4,348,-,0.8,38.3,83.7,-,1.8,-,6.55
356,Jean Beausejour Chile,38, D(L),M(L),0(2),67,-,0.5,7.5,66.7,-,-,-,6.54
357,Shinji Okazaki Japan,36, AM(CLR),FW,3,249,-,-,15.0,73.3,-,-,-,6.54
358,Raheem Sterling England,27, M(CLR),FW,2(1),183,-,0.3,22.7,88.2,-,0.3,-,6.54
359,Carlos Carbonero Colombia,32, AM(CR),,0(1),45,-,-,21.0,71.4,-,1,-,6.53
360,Eric Choupo-Moting Cameroon,33, M(CLR),FW,3,246,-,0.7,18.7,73.2,-,0.3,-,6.53
361,Ignazio Abate Italy,35, D(R),M(R),1,90,-,-,29.0,93.1,-,-,-,6.53
362,Nabil Bentaleb Algeria,27, M(C),,3,270,-,0.3,44.0,84.1,-,2.7,-,6.53
363,Ognjen Vranjes Bosnia and Herzegovina,33, D(CR),,0(1),29,-,-,11.0,90.9,1,-,-,6.53
364,Panagiotis Kone Greece,35, M(CLR),,3,173,-,0.7,16.0,75.0,0.3,1.3,-,6.53
365,Ramón Azeez Nigeria,29, M(C),,1,69,-,1,41.0,85.4,-,4,-,6.53
366,Lee Keun-Ho South Korea,37, Midfielder,,0(3),105,1,0.7,14.0,73.8,-,0.3,-,6.52
367,Orestis Karnezis Greece,37, GK,,4,327,-,-,15.8,66.7,-,6.3,-,6.52
368,Mark Milligan Australia,37, D(C),DMC,1,90,-,-,38.0,86.8,-,2,-,6.52
369,Jorge Valdivia Chile,39, AM(C),,1(2),93,-,-,18.7,71.4,-,0.3,-,6.52
370,Yuya Osako Japan,32, AM(CLR),FW,2,124,-,-,16.0,71.9,-,-,-,6.52
371,Ryan McGowan Australia,33, D(C),DMC,2(1),221,1,0.7,27.0,75.3,-,0.7,-,6.51
372,Shkodran Mustafi Germany,30, D(CR),,1(2),132,-,0.7,20.3,86.9,0.3,1,-,6.51
373,Danny Welbeck England,31, AM(CLR),FW,2,133,-,-,24.5,79.6,-,-,-,6.51
374,Reuben Gabriel Nigeria,32, Midfielder,,0(1),31,-,-,14.0,92.9,1,1,-,6.51
375,Alexander Mejía Colombia,34, Midfielder,,1(3),144,-,-,9.0,91.7,-,0.5,-,6.51
376,Han Kook-Young South Korea,32, Midfielder,,3,214,1,0.3,32.0,92.7,-,3.7,-,6.51
377,Mark Bresciano Australia,42, D(C),M(C),2(1),148,-,0.7,25.7,85.7,0.3,1,-,6.51
378,Ross Barkley England,28, M(CLR),,1(2),145,-,0.7,24.0,90.3,0.7,2.7,-,6.51
379,Igor Denisov Russia,38, DMC,,0(2),63,-,-,26.5,98.1,-,2.5,-,6.51
380,Paulinho Brazil,34, M(CR),,5(1),389,-,0.7,19.3,84.5,-,1.2,-,6.51
381,Carlos Bacca Colombia,36, FW,,0(1),20,-,-,5.0,80.0,-,-,-,6.5
382,Felipe Gutiérrez Chile,32, M(C),,1(3),167,-,0.3,21.0,82.1,-,0.5,-,6.5
383,Godfrey Oboabona Nigeria,32, D(C),DMC,1,29,-,-,23.0,95.7,-,-,-,6.49
384,Javier Aquino Mexico,32, AM(R),,0(1),29,-,-,9.0,100.0,-,-,-,6.49
385,Riyad Mahrez Algeria,31, AM(CLR),FW,1,71,-,-,18.0,72.2,1,-,-,6.49
386,Carlo Costly Honduras,40, Forward,,3,221,-,0.7,19.0,61.4,-,0.7,-,6.49
387,Yoshito Okubo Japan,40, Forward,,2(1),203,-,1.3,18.3,87.3,-,0.3,-,6.49
388,Mubarak Wakaso Ghana,32, M(CLR),,0(2),28,-,0.5,7.5,73.3,1,0.5,-,6.49
389,Victor Ibarbo Colombia,32, AM(LR),FW,3,189,-,0.7,15.7,80.9,0.3,-,-,6.48
390,Salomon Kalou Ivory Coast,37, AM(CLR),FW,2(1),203,-,1,19.0,80.7,0.3,0.3,-,6.48
391,Saphir Taïder Algeria,30, M(CL),,2,169,-,0.5,25.5,84.3,0.5,1,-,6.48
392,Faouzi Ghoulam Algeria,31, D(L),,2,210,-,-,42.0,70.2,-,1.5,0.5,6.48
393,Fernandinho Brazil,37, D(CR),DMC,3(2),299,-,0.2,28.2,86.5,-,2,-,6.47
394,Santiago Arias Colombia,30, D(R),,1(2),124,-,0.3,16.7,88.0,-,-,-,6.47
395,Maksim Kanunnikov Russia,31, AM(LR),FW,1(1),99,-,-,10.0,85.0,-,-,-,6.47
396,Faryd Mondragón Colombia,51, GK,,0(1),5,-,-,2.0,50.0,-,1,-,6.47
397,Jack Wilshere England,30, M(CLR),,1(1),90,-,1,23.0,87.0,-,1.5,0.5,6.47
398,Jonathan de Guzmán Netherlands,35, M(CLR),,3,230,1,0.7,29.0,87.4,0.3,2.7,-,6.47
399,Thomas Vermaelen Belgium,36, D(CL),,1,32,-,-,15.0,93.3,-,2,-,6.47
400,Mario Balotelli Italy,32, FW,,3,209,-,0.7,13.7,87.8,-,0.7,-,6.47
401,Haris Medunjanin Bosnia and Herzegovina,37, M(C),,1(1),80,-,2,50.0,89.0,0.5,0.5,1,6.47
402,Brayan Beckeles Honduras,36, Defender,,3,270,-,0.7,30.7,71.7,0.7,1.3,-,6.46
403,Shola Ameobi Nigeria,41, FW,,0(2),63,-,1,10.0,85.0,-,0.5,-,6.46
404,Mensur Mujdza Bosnia and Herzegovina,38, D(R),,2,159,-,1,22.5,82.2,1,-,-,6.46
405,Albert Adomah Ghana,34, M(LR),,0(1),12,-,1,7.0,71.4,1,-,-,6.45
406,Landry N'Guémo Cameroon,36, M(C),,1,90,-,-,45.0,82.2,-,1,-,6.45
407,Max-Alain Gradel Ivory Coast,34, M(CLR),FW,1,67,-,2,15.0,73.3,1,-,-,6.45
408,Thiago Motta Italy,40, M(C),,1(2),95,-,1,26.7,96.3,-,1,0.3,6.45
409,Maicon Brazil,41, D(R),,3,270,-,0.3,36.7,85.5,0.3,0.7,-,6.45
410,Fernando Muslera Uruguay,36, GK,,4,360,-,-,20.8,50.6,-,8.8,-,6.45
411,Boniek García Honduras,38, D(CR),M(CLR),2(1),204,-,1.7,25.7,80.5,1,2.7,-,6.44
412,Klaas Jan Huntelaar Netherlands,39, FW,,0(3),55,1,0.7,7.0,85.7,-,0.7,-,6.44
413,Gabriel Paletta Italy,36, D(C),,1,90,-,-,42.0,92.9,-,2,-,6.44
414,Mile Jedinak Australia,38, D(C),DMC,3,270,-,-,49.7,77.9,-,3.7,-,6.44
415,Victor Moses Nigeria,31, M(CLR),,2,141,-,-,16.5,66.7,-,-,-,6.44
416,Mohammed Rabiu Al-Hassan Ghana,32, M(C),,3,226,-,0.3,32.3,80.4,-,2.7,-,6.44
417,Didier Drogba Ivory Coast,44, FW,,1(2),137,-,0.3,12.7,60.5,0.3,0.3,-,6.44
418,César Azpilicueta Spain,33, D(CLR),M(R),2,180,-,0.5,50.0,85.0,0.5,-,-,6.44
419,Luis Garrido Honduras,32, DMC,,2,161,-,-,30.0,83.3,-,2,-,6.43
420,Blerim Dzemaili Switzerland,36, M(C),,0(3),55,-,1,15.3,84.8,-,0.7,-,6.43
421,Gonzalo Higuaín Argentina,34, FW,,6(1),575,1,0.9,19.3,84.4,-,0.6,0.1,6.43
422,Aleksandr Kokorin Russia,31, AM(CLR),FW,3,270,-,1.3,21.7,78.5,0.3,1,-,6.42
423,Hernanes Brazil,37, M(C),,0(3),64,-,0.3,10.0,80.0,-,0.7,-,6.41
424,Marvin Chávez Honduras,39, AM(R),,0(2),53,-,0.5,11.5,78.3,0.5,-,-,6.41
425,Yasuyuki Konno Japan,39, D(C),,2,180,-,-,66.0,87.9,-,2.5,-,6.41
426,Edgar Nicaise Constant Salli Cameroon,30, AM(LR),,0(2),48,-,1,8.5,70.6,0.5,-,-,6.4
427,Javi Martínez Spain,34, D(C),M(C),1,90,-,-,49.0,85.7,-,4,-,6.4
428,Lucas Biglia Argentina,36, DMC,,3(4),351,-,0.6,23.7,86.1,-,1.4,0.1,6.4
429,Claudio Marchisio Italy,36, M(C),,3,218,-,0.7,35.3,77.4,0.3,1,-,6.39
430,Ramires Brazil,35, M(CR),,2(5),249,-,0.6,10.7,78.7,-,0.4,0.1,6.39
431,Hotaru Yamaguchi Japan,32, DMC,,2(1),208,-,0.7,49.0,87.1,-,3.7,-,6.39
432,Sejad Salihovic Bosnia and Herzegovina,38, D(L),M(CL),0(2),43,1,1,12.0,83.3,0.5,-,-,6.39
433,Cristhian Stuani Uruguay,36, AM(CLR),FW,1(3),177,-,0.3,10.3,65.9,0.3,-,-,6.38
434,Diego Lugano Uruguay,42, D(C),,2,91,-,-,23.0,76.1,-,1.5,-,6.38
435,Kolo Touré Ivory Coast,41, D(C),,1,90,-,-,33.0,84.8,-,2,-,6.38
436,Ermin Bicakcic Bosnia and Herzegovina,32, D(C),,1,90,-,-,29.0,89.7,-,1,-,6.37
437,Izet Hajrovic Bosnia and Herzegovina,31, AM(R),,2,128,-,0.5,19.0,84.2,0.5,-,-,6.37
438,Joël Veltman Netherlands,30, D(CR),M(R),0(2),14,-,-,4.5,55.6,-,0.5,-,6.37
439,Michael Arroyo Ecuador,35, Midfielder,,1(1),102,-,0.5,18.0,80.6,0.5,1.5,-,6.37
440,Jordan Ayew Ghana,31, AM(CLR),FW,1(2),117,-,0.7,8.7,96.2,0.3,-,-,6.37
441,Oleg Shatov Russia,32, M(CLR),,3,210,-,1.3,26.0,85.9,-,1.3,0.3,6.37
442,Alessio Cerci Italy,35, M(R),FW,0(1),21,-,2,6.0,83.3,1,-,-,6.36
443,Diego Reyes Mexico,30, D(C),DMC,0(1),45,-,-,13.0,61.5,-,1,-,6.36
444,Masato Morishige Japan,35, Defender,,1,90,-,-,28.0,96.4,-,5,-,6.36
445,Eiji Kawashima Japan,39, GK,,3,270,-,-,21.7,72.3,-,6.3,-,6.35
446,Carlos Salcido Mexico,42, D(C),,1(1),91,-,-,18.0,77.8,-,-,-,6.35
447,Jefferson Montero Ecuador,33, M(L),,3,230,-,1.7,24.3,76.7,-,1,-,6.35
448,Hilal Soudani Algeria,34, AM(R),FW,2(1),168,-,0.7,10.3,67.7,0.3,0.3,-,6.34
449,Vieirinha Portugal,36, D(R),M(LR),0(1),21,-,-,13.0,53.8,1,-,-,6.34
450,Cheick Tioté Ivory Coast,36, M(C),,3,241,-,0.7,56.7,91.8,-,5.7,-,6.34
451,Ehsan Hajsafi Iran,32, D(L),M(C),3,242,-,0.7,19.0,66.7,-,2,-,6.34
452,Masoud Shojaei Iran,38, M(CL),FW,2(1),124,-,-,9.7,58.6,0.3,1,-,6.34
453,Mehdi Lacen Algeria,38, M(C),,1(2),152,-,-,19.0,73.7,-,0.3,-,6.34
454,Willian Brazil,34, AM(CLR),,1(4),152,-,1.6,18.8,94.7,0.2,1.6,0.4,6.33
455,Benjamin Moukandjo Cameroon,33, M(LR),FW,3,239,-,2,17.7,77.4,1.3,1.3,-,6.33
456,Michael Uchebo Nigeria,32, Forward,,0(1),24,-,-,9.0,88.9,-,-,-,6.33
457,Nacer Chadli Belgium,33, M(CLR),FW,1(3),102,-,-,12.3,89.8,0.3,-,-,6.33
458,Konstantinos Katsouranis Greece,43, D(C),DMC,2(1),170,-,0.7,40.7,83.6,0.7,5,-,6.32
459,Loïc Rémy France,35, M(LR),FW,0(2),28,-,1,8.5,94.1,0.5,0.5,-,6.32
460,Marco Ureña Costa Rica,32, FW,,0(4),103,-,0.3,5.3,71.4,-,-,-,6.32
461,Carlos Peña Mexico,32, Midfielder,,0(1),11,-,-,3,100,-,-,-,6.31
462,Cedric Djeugoue Cameroon,30, defender,,1,47,-,-,10,60,-,-,-,6.31
463,Hélder Postiga Portugal,40, FW,,1,16,-,-,3,100,-,-,-,6.31
464,Raúl Jiménez Mexico,31, FW,,0(1),6,-,-,-,-,-,-,-,6.31
465,Park Chu-Young South Korea,37, FW,,2,115,-,0.5,20.5,65.9,-,-,-,6.31
466,Felipe Caicedo Ecuador,34, FW,,2(1),154,-,0.7,11.3,79.4,-,-,-,6.3
467,Steven Gerrard England,42, M(C),,2(1),197,-,0.7,39.3,84.7,1.3,7,-,6.3
468,Kim Bo-Kyung South Korea,33, AM(CLR),,0(2),30,-,0.5,15.5,87.1,0.5,1,0.5,6.29
469,Lukas Podolski Germany,37, AM(CLR),FW,1(1),54,-,-,16.5,87.9,-,-,-,6.29
470,Tommy Oar Australia,30, AM(CL),,3,208,-,1,13.0,48.7,1.3,0.7,-,6.29
471,Samuel Eto'o Cameroon,41, M(CL),FW,1,90,-,-,16.0,81.3,-,2,-,6.28
472,Ben Halloran Australia,30, AM(R),,0(3),88,-,0.3,6.7,70.0,0.3,-,-,6.28
473,Raul Meireles Portugal,39, M(C),,2,159,-,1,44.5,89.9,-,2.5,-,6.28
474,Julian Draxler Germany,29, AM(CLR),FW,0(1),14,-,1,8.0,100.0,-,1,1,6.27
475,Osman Chavez Honduras,38, Defender,,0(1),45,-,-,7.0,100.0,-,1,-,6.27
476,Pedro Spain,35, M(CLR),FW,1(1),103,-,-,22.0,84.1,-,0.5,-,6.27
477,Boubacar Barry Ivory Coast,42, GK,,3,270,-,-,20.3,57.4,-,5.7,-,6.26
478,Matthew Spiranovic Australia,34, D(C),,3,270,-,0.7,42.0,92.1,-,4.3,-,6.26
479,Gelson Fernandes Switzerland,36, DMC,,0(1),54,-,1,18.0,88.9,-,-,-,6.26
480,Theofanis Gekas Greece,42, FW,,1(3),183,-,0.5,7.5,66.7,-,0.3,-,6.25
481,Walter Gargano Uruguay,38, DMC,,1,61,-,-,42.0,78.6,-,8,-,6.25
482,Alireza Jahanbakhsh Iran,29, AM(CLR),,0(3),44,-,0.3,5.3,75.0,-,0.7,0.3,6.25
483,Didier Ya Konan Ivory Coast,38, M(R),FW,0(1),12,-,-,8.0,87.5,1,-,-,6.24
484,Marcelo Brozovic Croatia,29, M(CR),,0(1),29,-,1,15.0,86.7,-,1,-,6.24
485,Jeremain Lens Netherlands,34, M(CLR),FW,1(3),128,-,0.5,7.0,75.0,-,0.5,-,6.24
486,Eyong Enoh Cameroon,36, DMC,,3,270,-,0.7,27.0,87.7,-,1.7,-,6.23
487,Noel Valladares Honduras,45, Goalkeeper,,3,270,-,-,19.0,64.9,-,5.3,-,6.23
488,Emilio Izaguirre Honduras,36, D(L),,2,137,-,-,26.5,67.9,-,1.5,-,6.23
489,Marco Fabián Mexico,33, AM(CR),FW,0(3),41,-,-,9.0,85.2,-,1.3,-,6.22
